[1.0, u'integrity']
[0.050000000000000003, u'linking']
[0.050000000000000003, u'loizidou']
[0.050000000000000003, u'magnitude']
[0.050000000000000003, u'nikolovska']
[0.050000000000000003, u'notified']
[0.050000000000000003, u'pain']
[0.050000000000000003, u'partly']
[0.050000000000000003, u'pastor']
[0.050000000000000003, u'permitting']
[0.050000000000000003, u'personae']
[0.050000000000000003, u'present']
[0.050000000000000003, u'presidium']
[0.050000000000000003, u'preventive']
[0.050000000000000003, u'ranging']
[0.050000000000000003, u'registers']
[0.050000000000000003, u'religion']
[0.050000000000000003, u'restoration']
[0.050000000000000003, u'reviewed']
[0.050000000000000003, u'school']
[0.050000000000000003, u'secures']
[0.050000000000000003, u'shortly']
[0.050000000000000003, u'sofia']
[0.050000000000000003, u'solicitors']
[0.050000000000000003, u'taxation']
[0.050000000000000003, u'tendered']
[0.050000000000000003, u'trafficking']
[0.050000000000000003, u'treaty']
[0.050000000000000003, u'undoubtedly']
[0.050000000000000003, u'vibrations']
[0.050000000000000003, u'vicinity']
[0.050000000000000003, u'victims']
[0.050000000000000003, u'vincent']
[0.040000000000000001, u'1986']
[0.040000000000000001, u'20']
[0.040000000000000001, u'26']
[0.040000000000000001, u'50']
[0.040000000000000001, u'8803']
[0.040000000000000001, u'8815']
[0.040000000000000001, u'accommodated']
[0.040000000000000001, u'activity']
[0.040000000000000001, u'admissibility']
[0.040000000000000001, u'appoint']
[0.040000000000000001, u'arbitrary']
[0.040000000000000001, u'arouse']
[0.040000000000000001, u'asserted']
[0.040000000000000001, u'benefit']
[0.040000000000000001, u'bid']
[0.040000000000000001, u'burials']
[0.040000000000000001, u'caused']
[0.040000000000000001, u'century']
[0.040000000000000001, u'contravention']
[0.040000000000000001, u'delegate']
[0.040000000000000001, u'designated']
[0.040000000000000001, u'determine']
[0.040000000000000001, u'devices']
[0.040000000000000001, u'directions']
[0.040000000000000001, u'disability']
[0.040000000000000001, u'doctor']
[0.040000000000000001, u'domicile']
[0.040000000000000001, u'do\u011fan']
[0.040000000000000001, u'dr']
[0.040000000000000001, u'd\u017eiautas']
[0.040000000000000001, u'eberhard']
[0.040000000000000001, u'engagements']
[0.040000000000000001, u'events']
[0.040000000000000001, u'exceeded']
[0.040000000000000001, u'exceptionally']
[0.040000000000000001, u'fight']
[0.040000000000000001, u'fixing']
[0.040000000000000001, u'gbp']
[0.040000000000000001, u'gender']
[0.040000000000000001, u'greece']
[0.040000000000000001, u'guest']
[0.040000000000000001, u'hazardous']
[0.040000000000000001, u'honour']
[0.040000000000000001, u'incapacitation']
[0.040000000000000001, u'instituted']
[0.040000000000000001, u'jankauskas']
[0.040000000000000001, u'killed']
[0.040000000000000001, u'landesgericht']
[0.040000000000000001, u'liability']
[0.040000000000000001, u'liberty']
[0.040000000000000001, u'maximum']
[0.040000000000000001, u'mehemi']
[0.040000000000000001, u'modify']
[0.040000000000000001, u'narrowly']
[0.040000000000000001, u'national']
[0.040000000000000001, u'observations']
[0.040000000000000001, u'ostra']
[0.040000000000000001, u'precarious']
[0.040000000000000001, u'presents']
[0.040000000000000001, u'presupposed']
[0.040000000000000001, u'prokurator']
[0.040000000000000001, u'publicised']
[0.040000000000000001, u'publicity']
[0.040000000000000001, u'registration']
[0.040000000000000001, u'remedy']
[0.040000000000000001, u'requiring']
[0.040000000000000001, u'responsible']
[0.040000000000000001, u'ridruejo']
[0.040000000000000001, u'rigid']
[0.040000000000000001, u'search']
[0.040000000000000001, u'send']
[0.040000000000000001, u'separated']
[0.040000000000000001, u'sexually']
[0.040000000000000001, u'smith']
[0.040000000000000001, u'sta\u017enik']
[0.040000000000000001, u'stemmed']
[0.040000000000000001, u'submissions']
[0.040000000000000001, u'switzerland']
[0.040000000000000001, u'victim']
[0.040000000000000001, u'vulnerability']
[0.040000000000000001, u'world']
[0.040000000000000001, u'\u0437\u0430\u043a\u043e\u043d']
[0.029999999999999999, u'14']
[0.029999999999999999, u'1993']
[0.029999999999999999, u'1998']
[0.029999999999999999, u'2001']
[0.029999999999999999, u'600']
[0.029999999999999999, u'8811']
[0.029999999999999999, u'8813']
[0.029999999999999999, u'9733']
[0.029999999999999999, u'abraham']
[0.029999999999999999, u'absolutely']
[0.029999999999999999, u'acquainting']
[0.029999999999999999, u'adjustment']
[0.029999999999999999, u'adoptive']
[0.029999999999999999, u'adult']
[0.029999999999999999, u'advanced']
[0.029999999999999999, u'affection']
[0.029999999999999999, u'aforesaid']
[0.029999999999999999, u'alternative']
[0.029999999999999999, u'appearances']
[0.029999999999999999, u'arose']
[0.029999999999999999, u'arrange']
[0.029999999999999999, u'attacked']
[0.029999999999999999, u'authentic']
[0.029999999999999999, u'automatic']
[0.029999999999999999, u'availability']
[0.029999999999999999, u'beteiligungen']
[0.029999999999999999, u'breadth']
[0.029999999999999999, u'brought']
[0.029999999999999999, u'bundesgesetzblatt']
[0.029999999999999999, u'calogero']
[0.029999999999999999, u'cared']
[0.029999999999999999, u'cause']
[0.029999999999999999, u'circumvented']
[0.029999999999999999, u'citizenship']
[0.029999999999999999, u'classified']
[0.029999999999999999, u'clients']
[0.029999999999999999, u'closed']
[0.029999999999999999, u'completely']
[0.029999999999999999, u'concrete']
[0.029999999999999999, u'conjugal']
[0.029999999999999999, u'consequence']
[0.029999999999999999, u'consequential']
[0.029999999999999999, u'council']
[0.029999999999999999, u'couples']
[0.029999999999999999, u'create']
[0.029999999999999999, u'deny']
[0.029999999999999999, u'destroyed']
[0.029999999999999999, u'deterrence']
[0.029999999999999999, u'device']
[0.029999999999999999, u'dissenting']
[0.029999999999999999, u'dudgeon']
[0.029999999999999999, u'elli']
[0.029999999999999999, u'enacted']
[0.029999999999999999, u'entered']
[0.029999999999999999, u'ethnic']
[0.029999999999999999, u'exclusive']
[0.029999999999999999, u'explains']
[0.029999999999999999, u'fleeing']
[0.029999999999999999, u'gay']
[0.029999999999999999, u'holds']
[0.029999999999999999, u'iedz\u012bvot\u0101ju']
[0.029999999999999999, u'immigrants']
[0.029999999999999999, u'implication']
[0.029999999999999999, u'incorporate']
[0.029999999999999999, u'independent']
[0.029999999999999999, u'individual']
[0.029999999999999999, u'leading']
[0.029999999999999999, u'march']
[0.029999999999999999, u'meeting']
[0.029999999999999999, u'metres']
[0.029999999999999999, u'moldova']
[0.029999999999999999, u'news']
[0.029999999999999999, u'norwegian']
[0.029999999999999999, u'notably']
[0.029999999999999999, u'om']
[0.029999999999999999, u'particular']
[0.029999999999999999, u'persistence']
[0.029999999999999999, u'pilson\u012bbas']
[0.029999999999999999, u'postal']
[0.029999999999999999, u'posted']
[0.029999999999999999, u'preventing']
[0.029999999999999999, u'primary']
[0.029999999999999999, u'principle']
[0.029999999999999999, u'prosecutors']
[0.029999999999999999, u'protect']
[0.029999999999999999, u'psychiatrist']
[0.029999999999999999, u'redress']
[0.029999999999999999, u'register']
[0.029999999999999999, u'relevant']
[0.029999999999999999, u'retaining']
[0.029999999999999999, u'r\xf3\u017ca\u0144ski']
[0.029999999999999999, u'settling']
[0.029999999999999999, u'shoulder']
[0.029999999999999999, u'stamp']
[0.029999999999999999, u'sterling']
[0.029999999999999999, u'suppress']
[0.029999999999999999, u'terrain']
[0.029999999999999999, u'times']
[0.029999999999999999, u'town']
[0.029999999999999999, u'vat']
[0.029999999999999999, u'verify']
[0.029999999999999999, u'verstov\u0161ek']
[0.029999999999999999, u'villagers']
[0.029999999999999999, u'violations']
[0.029999999999999999, u'wo\u0142\u0105siewicz']
[0.029999999999999999, u'yard']
[0.02, u'200']
[0.02, u'2000']
[0.02, u'34308']
[0.02, u'41138']
[0.02, u'52']
[0.02, u'60']
[0.02, u'627']
[0.02, u'8673']
[0.02, u'abstract']
[0.02, u'abused']
[0.02, u'abuses']
[0.02, u'access']
[0.02, u'accessibility']
[0.02, u'accuracy']
[0.02, u'addressees']
[0.02, u'adjourned']
[0.02, u'adolescents']
[0.02, u'aggression']
[0.02, u'akdivar']
[0.02, u'andr\xe9']
[0.02, u'assist']
[0.02, u'authority']
[0.02, u'autopsy']
[0.02, u'award']
[0.02, u'aware']
[0.02, u'balance']
[0.02, u'binding']
[0.02, u'broadcast']
[0.02, u'burned']
[0.02, u'cases']
[0.02, u'celje']
[0.02, u'chargeable']
[0.02, u'christos']
[0.02, u'clarity']
[0.02, u'coercive']
[0.02, u'compared']
[0.02, u'compulsory']
[0.02, u'concordant']
[0.02, u'confederation']
[0.02, u'consistently']
[0.02, u'construction']
[0.02, u'containing']
[0.02, u'content']
[0.02, u'contents']
[0.02, u'conviction']
[0.02, u'cremation']
[0.02, u'debtor']
[0.02, u'declaring']
[0.02, u'default']
[0.02, u'defenceless']
[0.02, u'depends']
[0.02, u'dignity']
[0.02, u'discharge']
[0.02, u'dispositions']
[0.02, u'disquieting']
[0.02, u'dissuade']
[0.02, u'dose']
[0.02, u'dressed']
[0.02, u'duties']
[0.02, u'effects']
[0.02, u'electoral']
[0.02, u'encroachment']
[0.02, u'envelopes']
[0.02, u'environment']
[0.02, u'execution']
[0.02, u'exemption']
[0.02, u'fatal']
[0.02, u'female']
[0.02, u'forbids']
[0.02, u'formed']
[0.02, u'furthermore']
[0.02, u'giving']
[0.02, u'gmbh']
[0.02, u'governing']
[0.02, u'higher']
[0.02, u'hoge']
[0.02, u'hospitalisation']
[0.02, u'implying']
[0.02, u'improper']
[0.02, u'impugned']
[0.02, u'incapacity']
[0.02, u'innate']
[0.02, u'inner']
[0.02, u'institute']
[0.02, u'interaction']
[0.02, u'interfered']
[0.02, u'involved']
[0.02, u'jackets']
[0.02, u'johansen']
[0.02, u'kodeks']
[0.02, u'kosonen']
[0.02, u'lawfulness']
[0.02, u'legitimate']
[0.02, u'lustig']
[0.02, u'machinery']
[0.02, u'malone']
[0.02, u'marking']
[0.02, u'measurements']
[0.02, u'meetings']
[0.02, u'mentioned']
[0.02, u'miailhe']
[0.02, u'mularoni']
[0.02, u'multitude']
[0.02, u'narrower']
[0.02, u'negligence']
[0.02, u'negotiations']
[0.02, u'normative']
[0.02, u'nowadays']
[0.02, u'nurses']
[0.02, u'obstacle']
[0.02, u'occupying']
[0.02, u'operational']
[0.02, u'ordinance']
[0.02, u'organs']
[0.02, u'originating']
[0.02, u'outskirts']
[0.02, u'override']
[0.02, u'par']
[0.02, u'pecuniary']
[0.02, u'peers']
[0.02, u'penalise']
[0.02, u'perform']
[0.02, u'perpetrated']
[0.02, u'person']
[0.02, u'poluhas']
[0.02, u'probation']
[0.02, u'psychologist']
[0.02, u'psychology']
[0.02, u'publishing']
[0.02, u'puzinas']
[0.02, u'question']
[0.02, u'reactions']
[0.02, u'recorder']
[0.02, u'records']
[0.02, u'registering']
[0.02, u'reprehensible']
[0.02, u'residence']
[0.02, u'result']
[0.02, u'retirement']
[0.02, u'reversed']
[0.02, u'roubles']
[0.02, u'said']
[0.02, u'sallinen']
[0.02, u'sell']
[0.02, u'seriousness']
[0.02, u'seven']
[0.02, u'sidabras']
[0.02, u'stands']
[0.02, u'sud']
[0.02, u'summoning']
[0.02, u'surgical']
[0.02, u'targeted']
[0.02, u'telegraph']
[0.02, u'telegraphy']
[0.02, u'tend']
[0.02, u'testator']
[0.02, u'traumatic']
[0.02, u'unanimously']
[0.02, u'unauthorised']
[0.02, u'unless']
[0.02, u'urn']
[0.02, u'utterly']
[0.02, u'value']
[0.02, u'veterinary']
[0.02, u'viewed']
[0.02, u'weapon']
[0.02, u'wiarda']
[0.02, u'wish']
[0.02, u'x2011']
[0.02, u'\u0442\u044a\u043b\u043a']
[0.01, u'127']
[0.01, u'173']
[0.01, u'1942']
[0.01, u'1969']
[0.01, u'199']
[0.01, u'31']
[0.01, u'40']
[0.01, u'47']
[0.01, u'50065']
[0.01, u'59']
[0.01, u'72']
[0.01, u'84']
[0.01, u'91']
[0.01, u'913']
[0.01, u'96']
[0.01, u'97']
[0.01, u'___']
[0.01, u'abusive']
[0.01, u'acceded']
[0.01, u'acquire']
[0.01, u'acquisition']
[0.01, u'administered']
[0.01, u'adults']
[0.01, u'advice']
[0.01, u'ample']
[0.01, u'analogous']
[0.01, u'anatolia']
[0.01, u'andr\xe1s']
[0.01, u'anguish']
[0.01, u'annulment']
[0.01, u'archives']
[0.01, u'arranged']
[0.01, u'arrangement']
[0.01, u'assertion']
[0.01, u'atf']
[0.01, u'balanced']
[0.01, u'baltutyt\u0117']
[0.01, u'bank']
[0.01, u'basing']
[0.01, u'best']
[0.01, u'bicos']
[0.01, u'bonnici']
[0.01, u'borne']
[0.01, u'bound']
[0.01, u'bruises']
[0.01, u'buffer']
[0.01, u'came']
[0.01, u'canton']
[0.01, u'captain']
[0.01, u'car']
[0.01, u'caroline']
[0.01, u'categories']
[0.01, u'chaired']
[0.01, u'changing']
[0.01, u'chf']
[0.01, u'childhood']
[0.01, u'children']
[0.01, u'clearly']
[0.01, u'cogent']
[0.01, u'collective']
[0.01, u'command']
[0.01, u'commented']
[0.01, u'compensation']
[0.01, u'compiled']
[0.01, u'conceivably']
[0.01, u'concern']
[0.01, u'confidence']
[0.01, u'confirming']
[0.01, u'contains']
[0.01, u'contributions']
[0.01, u'control']
[0.01, u'contusions']
[0.01, u'conveyed']
[0.01, u'cooperate']
[0.01, u'corollary']
[0.01, u'costa']
[0.01, u'costs']
[0.01, u'deciding']
[0.01, u'declare']
[0.01, u'deems']
[0.01, u'degrading']
[0.01, u'demonstrable']
[0.01, u'denmark']
[0.01, u'depending']
[0.01, u'desires']
[0.01, u'despair']
[0.01, u'details']
[0.01, u'differences']
[0.01, u'diplomatic']
[0.01, u'displaced']
[0.01, u'disregarding']
[0.01, u'dobrev']
[0.01, u'drug']
[0.01, u'duly']
[0.01, u'dwellings']
[0.01, u'd\xf6dsbo']
[0.01, u'easter']
[0.01, u'editor']
[0.01, u'effect']
[0.01, u'elapsed']
[0.01, u'embassy']
[0.01, u'emergency']
[0.01, u'emotional']
[0.01, u'encompassed']
[0.01, u'encountered']
[0.01, u'endangered']
[0.01, u'enforced']
[0.01, u'ensured']
[0.01, u'enumerated']
[0.01, u'equated']
[0.01, u'erased']
[0.01, u'essence']
[0.01, u'evans']
[0.01, u'evict']
[0.01, u'exception']
[0.01, u'exceptions']
[0.01, u'exclude']
[0.01, u'executive']
[0.01, u'exorbitant']
[0.01, u'expect']
[0.01, u'experts']
[0.01, u'explain']
[0.01, u'family']
[0.01, u'farewell']
[0.01, u'fathers']
[0.01, u'favour']
[0.01, u'fifty']
[0.01, u'final']
[0.01, u'finds']
[0.01, u'fines']
[0.01, u'flagrant']
[0.01, u'followed']
[0.01, u'foregoing']
[0.01, u'formalised']
[0.01, u'formalities']
[0.01, u'foundedness']
[0.01, u'freely']
[0.01, u'fruit']
[0.01, u'fundamental']
[0.01, u'f\xf6r']
[0.01, u'gained']
[0.01, u'gendarme']
[0.01, u'genitals']
[0.01, u'genocide']
[0.01, u'gersing']
[0.01, u'getting']
[0.01, u'gives']
[0.01, u'golder']
[0.01, u'grand']
[0.01, u'g\xf3mez']
[0.01, u'habiting']
[0.01, u'handcuffs']
[0.01, u'handling']
[0.01, u'happen']
[0.01, u'harassing']
[0.01, u'head']
[0.01, u'headmaster']
[0.01, u'heirs']
[0.01, u'heroin']
[0.01, u'high']
[0.01, u'hoffmann']
[0.01, u'hypothetical']
[0.01, u'illustrated']
[0.01, u'immigrant']
[0.01, u'impart']
[0.01, u'implement']
[0.01, u'imposed']
[0.01, u'improvement']
[0.01, u'imputable']
[0.01, u'independence']
[0.01, u'inherent']
[0.01, u'injection']
[0.01, u'inspected']
[0.01, u'installation']
[0.01, u'integral']
[0.01, u'interior']
[0.01, u'interpret']
[0.01, u'investigate']
[0.01, u'investigative']
[0.01, u'italian']
[0.01, u'jebens']
[0.01, u'kalaydjieva']
[0.01, u'kindergarten']
[0.01, u'knocking']
[0.01, u'ko\u0161ice']
[0.01, u'krzysztof']
[0.01, u'kurdish']
[0.01, u'late']
[0.01, u'leave']
[0.01, u'lending']
[0.01, u'lifted']
[0.01, u'light']
[0.01, u'limitations']
[0.01, u'lisbon']
[0.01, u'local']
[0.01, u'lowest']
[0.01, u'lyons']
[0.01, u'l\xf3pez']
[0.01, u'marginal']
[0.01, u'marital']
[0.01, u'matyar']
[0.01, u'mayors']
[0.01, u'mcginley']
[0.01, u'medical']
[0.01, u'methods']
[0.01, u'militating']
[0.01, u'ministerialdirigent']
[0.01, u'mistaken']
[0.01, u'moreno']
[0.01, u'moved']
[0.01, u'municipal']
[0.01, u'narcotics']
[0.01, u'needed']
[0.01, u'newly']
[0.01, u'newspaper']
[0.01, u'notaries']
[0.01, u'note']
[0.01, u'notions']
[0.01, u'numbered']
[0.01, u'obligation']
[0.01, u'observed']
[0.01, u'obtained']
[0.01, u'occupied']
[0.01, u'okr\u0119gowy']
[0.01, u'oneself']
[0.01, u'opposing']
[0.01, u'option']
[0.01, u'paragraph']
[0.01, u'parliament']
[0.01, u'paul']
[0.01, u'pharmacy']
[0.01, u'plant']
[0.01, u'point']
[0.01, u'policies']
[0.01, u'potentially']
[0.01, u'pounds']
[0.01, u'prean']
[0.01, u'pregnant']
[0.01, u'premeditated']
[0.01, u'prepared']
[0.01, u'previous']
[0.01, u'prime']
[0.01, u'priority']
[0.01, u'privilege']
[0.01, u'professionals']
[0.01, u'professor']
[0.01, u'profound']
[0.01, u'promoting']
[0.01, u'promptly']
[0.01, u'prosecuting']
[0.01, u'provisional']
[0.01, u'prudence']
[0.01, u'pursuance']
[0.01, u'quantum']
[0.01, u'quit']
[0.01, u'race']
[0.01, u'rajt\xe1kov\xe1']
[0.01, u'rayner']
[0.01, u'reaction']
[0.01, u'reasonable']
[0.01, u'recognition']
[0.01, u'recommendation']
[0.01, u'record']
[0.01, u'reduce']
[0.01, u'reduction']
[0.01, u'refugees']
[0.01, u'regard']
[0.01, u'regularise']
[0.01, u'regulating']
[0.01, u'reine']
[0.01, u'relations']
[0.01, u'remainder']
[0.01, u'removal']
[0.01, u'replacing']
[0.01, u'repossession']
[0.01, u'representatives']
[0.01, u'requesting']
[0.01, u'resisted']
[0.01, u'resolved']
[0.01, u'respected']
[0.01, u'responsibilities']
[0.01, u'restore']
[0.01, u'restored']
[0.01, u'resulting']
[0.01, u'revised']
[0.01, u'satisfactorily']
[0.01, u'schooling']
[0.01, u'second']
[0.01, u'sense']
[0.01, u'sentence']
[0.01, u'services']
[0.01, u'serving']
[0.01, u'sign']
[0.01, u'signed']
[0.01, u'slovenia']
[0.01, u'solidity']
[0.01, u'speaker']
[0.01, u'special']
[0.01, u'specifying']
[0.01, u'spelling']
[0.01, u'stamped']
[0.01, u'statute']
[0.01, u'stigmatised']
[0.01, u'sub']
[0.01, u'sudu']
[0.01, u'suffers']
[0.01, u'sums']
[0.01, u'supposing']
[0.01, u'suspects']
[0.01, u'sweden']
[0.01, u'tailoring']
[0.01, u'tenth']
[0.01, u'testamentary']
[0.01, u'tests']
[0.01, u'text']
[0.01, u'therefor']
[0.01, u'toxic']
[0.01, u'transsexuals']
[0.01, u'trees']
[0.01, u'truth']
[0.01, u'tsatsa']
[0.01, u'uaz']
[0.01, u'ukraine']
[0.01, u'undecided']
[0.01, u'understands']
[0.01, u'undertaking']
[0.01, u'undertakings']
[0.01, u'uniform']
[0.01, u'untrue']
[0.01, u'used']
[0.01, u'ussr']
[0.01, u'ustavnom']
[0.01, u'utmost']
[0.01, u'valid']
[0.01, u'vehicles']
[0.01, u'verification']
[0.01, u'view']
[0.01, u'visits']
[0.01, u'vogel']
[0.01, u'votes']
[0.01, u'waited']
[0.01, u'way']
[0.01, u'weeks']
[0.01, u'whatsoever']
[0.01, u'whilst']
[0.01, u'wieser']
[0.01, u'winkler']
[0.01, u'winter']
[0.01, u'wittling']
[0.01, u'wording']
[0.01, u'work']
[0.01, u'worker']
[0.01, u'worst']
[0.01, u'xviii']
[0.01, u'zagreb']
