[1.1742594254937164, 'enshrines basic values']
[0.26691379615073346, 'family member witnessed']
[0.26691379615073346, 'member witnessed events']
[0.26631632391351, 'criminal proceedings brought']
[0.26622210823288023, 'required react heat']
[0.26622210823288023, 'react heat moment']
[0.26622210823288023, 'substitute assessment situation']
[0.2661300316147713, 'committing offence fleeing']
[0.2659709754637941, '00 15 november']
[0.2659709754637941, 'provided article 35']
[0.2659709754637941, '57952 00 15']
[0.26555130389800075, 'action necessary democratic']
[0.26555130389800075, 'test necessity employed']
[0.26555130389800075, 'compelling test necessity']
[0.26555130389800075, 'determining state action']
[0.26555130389800075, 'normally applicable determining']
[0.26555130389800075, 'stricter compelling test']
[0.26555130389800075, 'state action necessary']
[0.2654847396768402, 'special envoy russian']
[0.26534088293513786, 'final judgment court']
[0.26452822661081193, 'omissions investigating authorities']
[0.2643614459932508, 'christos rozakis registrar']
[0.2638867696250147, 'case court considers']
[0.2636331944710742, 'assessing evidence court']
[0.2636325068007764, 'violation article substantive']
[0.2623578695391981, 'eighth ninth applicants']
[0.2621128550854121, 'examine separately complaint']
[0.2620026640412347, 'violation does lie']
[0.26182391414251993, 'separate autonomous duty']
[0.2617740972118527, 'respect loss earnings']
[0.2608795643723014, 'planned controlled minimise']
[0.259653893958548, 'interests national security']
[0.2588618429293141, 'open criminal investigation']
[0.2585839317773788, 'referring importance respondent']
[0.2578089851760916, 'withholding key information']
[0.2578089851760916, 'justify withholding key']
[0.25761199020199305, 'reiterates according case']
[0.25727750705309055, 'use force disproportionate']
[0.25704368641532016, 'importance respondent government']
[0.25623591428244014, 'international humanitarian law']
[0.2561505053601213, 'include compensation respect']
[0.2553621807789543, 'breach article procedural']
[0.2525293061569331, 'circumstantial evidence concluded']
[0.2525293061569331, 'evidence concluded person']
[0.2525293061569331, 'extent affect weight']
[0.2525293061569331, 'passage time extent']
[0.2525293061569331, 'concluded person concerned']
[0.2525293061569331, 'time extent affect']
[0.2512154529609876, 'detained person greater']
[0.25099028240859483, 'disclosure confidential information']
[0.2503539660519014, 'article convention safeguards']
[0.25035011744387514, 'engaged noting authorities']
[0.25003660011866147, 'indicates stricter compelling']
[0.24992057864438416, 'armed men camouflage']
[0.24979078422683623, 'authorities reactions attitudes']
[0.24979078422683623, 'attitudes situation brought']
[0.24979078422683623, 'reactions attitudes situation']
[0.24959432398839934, 'public confidence authorities']
[0.24959432398839934, 'prevent appearance collusion']
[0.24881786229043926, 'cases concern intentional']
[0.24881786229043926, 'confined cases concern']
[0.24855113546883367, 'acknowledged logged custody']
[0.2480999268804392, 'data concerning witnesses']
[0.24794553674961992, 'distinct emotional distress']
[0.24786220737208994, 'personal data concerning']
[0.24770445807514138, 'effective practical remedies']
[0.24746516200735233, 'force state agents']
[0.24532268732873475, 'committee prevention torture']
[0.24504303516738832, 'scrutiny satisfies minimum']
[0.24504303516738832, 'degree scrutiny satisfies']
[0.24504303516738832, 'depends circumstances particular']
[0.24504303516738832, 'effectiveness depends circumstances']
[0.24504303516738832, 'investigation effectiveness depends']
[0.24504303516738832, 'satisfies minimum threshold']
[0.2449863450136846, 'practical remedies capable']
[0.2449863450136846, 'remedies capable leading']
[0.24333316747651018, 'russia russian government']
[0.24314542190305208, 'criminal procedure file']
[0.2421342992185333, 'separately complaint article']
[0.24164887827082654, 'fail arguments issues']
[0.24164887827082654, 'government fail arguments']
[0.24164887827082654, 'shifted government fail']
[0.24159407762040916, '99 26 2005']
[0.24159407762040916, '46231 99 26']
[0.2406796228574516, 'lethal force used']
[0.24064382412676852, 'investigation received required']
[0.24041129427125835, 'life fundamental value']
[0.24041129427125835, 'respect human life']
[0.24038944376299815, 'interests kin proceedings']
[0.2399561141033314, 'incurred domestic courts']
[0.23993661874151212, 'present case investigation']
[0.23824879169914115, 'state positive obligations']
[0.23793640666498508, 'article 29 convention']
[0.23734735967476295, 'suspicion having committed']
[0.23667501194142934, 'surrounding circumstances including']
[0.23667202116602098, 'arises article convention']
[0.23510718820960974, 'notes authorities immediately']
[0.23506882106523036, 'corroborate allegations applicants']
[0.23469990682453473, 'life article read']
[0.2346877066994236, 'courts circumstances prepared']
[0.23386563356326182, 'received required level']
[0.23353864174893676, 'chechnya prosecutor office']
[0.23321364452423698, 'denying factual basis']
[0.2326437650493472, 'applicant granted status']
[0.2326201875124676, 'absolute necessity use']
[0.2324143397379579, 'person taken custody']
[0.23225824620692087, 'originated applications russian']
[0.23190279984683498, 'party failed measures']
[0.23188979680867128, 'planning control actions']
[0.23114901256732495, 'jurisdiction ratione temporis']
[0.23108632638937643, 'positive obligation interpreted']
[0.23103427515068845, 'accordingly able avail']
[0.2307469704670023, 'general prosecutor office']
[0.23030868640213858, 'european committee prevention']
[0.22954069419509274, 'mccann united kingdom']
[0.2286192263750612, 'free choose means']
[0.22798445560529967, 'physical integrity caused']
[0.22794885783151653, 'domestic authorities failed']
[0.22786907885651156, 'uncertainty prolonged period']
[0.22786907885651153, 'agent mr zaytsev']
[0.22779174147217238, 'applications russian federation']
[0.22743442157686156, 'does necessarily require']
[0.2273543332789293, 'depend circumstances case']
[0.2273543332789293, 'convention safeguards right']
[0.22729017172660781, 'elements circumstantial evidence']
[0.22729017172660781, 'person greater likelihood']
[0.22712001427866493, 'information military nature']
[0.22665669499397606, 'government stated investigation']
[0.22598720250425816, 'article ranks fundamental']
[0.22540767276969279, 'scrutiny safeguard interests']
[0.22507069120287254, 'national security public']
[0.22491921005385998, 'lodged commission article']
[0.22485219386723132, 'respect alleged violation']
[0.2244091891693841, 'summary relevant domestic']
[0.22431832035469387, 'concerns authorities reactions']
[0.2234969566930858, 'respondent government failed']
[0.22289738986327856, 'grounds believing applicant']
[0.22268521984461173, 'detained violation guarantees']
[0.22202121423075513, 'applicant did reasonably']
[0.22074606024336724, 'regard information possession']
[0.22071520297227212, 'producing known results']
[0.2205916790258372, '38 convention furnish']
[0.21995694606345775, 'persons control custody']
[0.2195354578096948, 'operation application authorities']
[0.2191121266525216, 'spent bullet cases']
[0.21873129862357868, 'ensure investigation received']
[0.21858724474678135, 'convention reads follows']
[0.21853103191544504, 'failed ensure investigation']
[0.21832171419245028, 'united group alignment']
[0.21787939592353997, 'imposes duty state']
[0.21745960502693001, 'security public safety']
[0.2173162278077, 'allegations applicants provide']
[0.2173162278077, 'applicants provide satisfactory']
[0.21703439478408768, 'substance applicants complaints']
[0.21665703070322248, 'maintain public confidence']
[0.21613976250580974, 'comply procedural obligation']
[0.21518979225442422, 'circumstances including matters']
[0.21492918412128467, 'case case basis']
[0.2142330766453502, 'case originated applications']
[0.21422562207824875, 'effecting lawful arrest']
[0.21412055927316254, 'incident occurred way']
[0.2138030570059131, 'failed exhaust domestic']
[0.2137666346448867, 'case file court']
[0.21350579402644035, 'criminal investigation abduction']
[0.21318525322533505, 'appropriate cases include']
[0.21318525322533505, 'cases include compensation']
[0.21271225426136942, 'ireneu cabral barreto']
[0.21236214413952295, 'greatest extent possible']
[0.2122980251346499, 'commander office located']
[0.21183428832162818, 'acts party failed']
[0.21120800205180815, 'state agents domestic']
[0.20988287595109859, 'damage eur 000']
[0.20961628446518876, 'level public scrutiny']
[0.20953188376886764, 'years old time']
[0.2085225472594783, 'lack effective investigation']
[0.2084236158401948, 'acting article 46']
[0.20807431926989822, 'violation right liberty']
[0.20773574912125028, 'foreign commonwealth office']
[0.2070725916538568, 'complete negation guarantees']
[0.20692735473135704, 'custody vulnerable position']
[0.20689989810277065, 'various state bodies']
[0.20629031185584149, 'hajiyev mirjana lazarova']
[0.20629031185584149, 'khanlar hajiyev mirjana']
[0.20627747167708785, '000 approximately eur']
[0.2060634253774195, 'required level public']
[0.20594074454038547, 'incidental loss life']
[0.20594074454038547, 'burden providing plausible']
[0.20594074454038547, 'declaring inadmissible established']
[0.2055929336201125, 'regard previous cases']
[0.20544335878788883, 'victim treatment contrary']
[0.2054207338728453, 'having regard fact']
[0.2053411131059246, 'convention respect respondent']
[0.20532530912585026, 'agents state actually']
[0.2046358040523211, 'applicants relatives died']
[0.20463242936785409, 'amounts converted bulgarian']
[0.2041826386530157, 'identifying punishing responsible']
[0.20407743214921542, 'morals protection rights']
[0.20318462991482808, 'custody strong presumptions']
[0.20318462991482808, 'control custody strong']
[0.20292533530467838, 'concerned presumed dead']
[0.20292533530467838, 'person concerned presumed']
[0.20270349040546526, 'disappearance necessary steps']
[0.2010912253141831, 'process exhaustion domestic']
[0.20098802635350815, 'right individual petition']
[0.20093212193750792, 'follows application declared']
[0.20079222592687582, 'medical assistance provided']
[0.20071072322947506, 'court notes complaint']
[0.2003740192580551, 'guarantees contained article']
[0.19966658117466018, 'grozny district prosecutor']
[0.19917708122306127, 'assessment equitable basis']
[0.19888755847828632, 'pay months date']
[0.1987209549762103, 'stated did know']
[0.1985136721447314, 'non exhaustion domestic']
[0.19828446040295233, 'damage caused unlawful']
[0.1967684021543986, 'rule promote security']
[0.19676840215439856, 'camouflage uniforms driving']
[0.19672226823262617, 'onus government provide']
[0.19672226823262617, 'concerned detained authorities']
[0.19672226823262617, 'detained authorities left']
[0.19672226823262617, 'left premises subsequently']
[0.19672226823262617, 'subsequently deprived liberty']
[0.19672226823262617, 'premises subsequently deprived']
[0.19672226823262617, 'authorities left premises']
[0.19617540905274192, 'expenses indicated applicant']
[0.19598077257195806, 'allegations breach provision']
[0.19598077257195806, 'provision careful scrutiny']
[0.19598077257195806, 'breach provision careful']
[0.19598077257195806, 'subject allegations breach']
[0.19576220470843603, 'suffering applicant dimension']
[0.19576220470843603, 'applicant dimension character']
[0.19555832002148743, 'public scrutiny safeguard']
[0.19407408385257155, 'person concerned detained']
[0.1938366247755835, 'paid pounds sterling']
[0.193616078714822, 'applicants relatives detained']
[0.19319975189610575, 'convention reasons court']
[0.1928816357092413, 'consideration actions agents']
[0.1928816357092413, 'actions agents state']
[0.1928785158587672, 'grand chamber composed']
[0.19229612762913986, 'persons custody vulnerable']
[0.19212094010119146, 'physical mental effects']
[0.19206457933359586, 'plausible explanation happened']
[0.1919468525801787, 'making assessment equitable']
[0.19136706102594792, 'preliminary objection regard']
[0.19129183307075073, 'pecuniary damage eur']
[0.19108460183617382, 'control actions examination']
[0.19100119425177356, 'resulting use force']
[0.18982645122681033, 'evidence assess evidence']
[0.18982645122681033, 'appropriate evidence assess']
[0.18972078845002993, 'far relevant right']
[0.18897273339317772, 'tax chargeable applicant']
[0.18881576174072634, 'convention 10 holds']
[0.18880770461915303, 'chamber composed christos']
[0.18880770461915303, 'composed christos rozakis']
[0.18880770461915303, 'christos rozakis president']
[0.18851502839030004, 'relatives missing persons']
[0.18823087000824884, 'mirjana lazarova trajkovska']
[0.1879701262857296, 'provides high contracting']
[0.18754808925365474, 'failure protect right']
[0.18731712771707057, 'month period runs']
[0.1871777100469013, 'treatment supported appropriate']
[0.18677126284846213, 'extent possible risk']
[0.1866133967178294, 'transferred military prosecutor']
[0.18652425353068197, 'legal obligation article']
[0.18637506120450464, 'ill treatment supported']
[0.18605531867145422, 'member disappeared person']
[0.18583868177556168, 'remedies preliminary objection']
[0.18578096947935369, 'standpoint article convention']
[0.18577627815919814, 'matters planning control']
[0.18571472041940348, 'inferences government failure']
[0.18540256870597982, 'proportion procedural steps']
[0.18540256870597982, 'significant proportion procedural']
[0.18468892295015124, 'state agents court']
[0.1843806104129264, 'camouflage uniforms spoke']
[0.18435948885837997, 'obligation arising article']
[0.18413375224416517, 'x2011 martan district']
[0.18402154398563733, 'steps taken crucial']
[0.18286114638525203, 'context incident occurred']
[0.18286114638525203, 'way situation developed']
[0.18286114638525203, 'occurred way situation']
[0.18286114638525203, 'regard context incident']
[0.1822382341626058, 'interior chechen republic']
[0.18207232623749678, 'government provide plausible']
[0.18153783309462812, 'fact events issue']
[0.18153783309462812, 'presumptions fact events']
[0.18148762584369246, 'preliminary objection based']
[0.1813181681385623, 'members deceased family']
[0.1810838282005248, 'follows circumstances criminal']
[0.18089083116621688, 'number principles developed']
[0.18005447740636255, 'recognised rule exhaustion']
[0.17976536866216805, 'information possession criteria']
[0.17960226488054137, 'established clear causal']
[0.17958414505265036, 'freedoms set convention']
[0.17947639933640885, 'carry prompt effective']
[0.17943344525683627, 'rights obligations entitled']
[0.1788487432675045, '99 echr 2003']
[0.1787782534640704, 'claim victim treatment']
[0.17875352654526802, 'cases raising issues']
[0.17871394635955248, 'obligation imposed article']
[0.17866783772264055, 'requested government submit']
[0.17810834686956767, 'prosecutor chechen republic']
[0.17801092160383, 'court temporal jurisdiction']
[0.17775124626343716, 'tax including value']
[0.1776380528014629, 'progress disclosure documents']
[0.1774751810705699, 'unacknowledged detention complete']
[0.17741676519099123, 'state obligation conduct']
[0.1773319018792346, 'minimise greatest extent']
[0.1772205824179168, 'concern deaths resulting']
[0.1772108934680279, 'domestic legal demonstrate']
[0.1772108934680279, 'demonstrate capacity enforce']
[0.1772108934680279, 'legal demonstrate capacity']
[0.1772108934680279, 'capacity enforce criminal']
[0.1772108934680279, 'enforce criminal law']
[0.1772108934680279, 'criminal law unlawfully']
[0.17637205466743405, 'aid represented mr']
[0.17602183631314344, 'europe value added']
[0.17602183631314344, 'council europe value']
[0.17600385339580507, 'competence ratione temporis']
[0.17575213535716228, 'converted bulgarian levs']
[0.17575213535716228, 'levs rate applicable']
[0.17575213535716228, 'bulgarian levs rate']
[0.17559695961069782, 'article convention iii']
[0.17554771717336146, 'case law court']
[0.1754880349067109, 'supported appropriate evidence']
[0.17545732446989182, 'procedural obligation arose']
[0.17529825679040945, 'obligation article 46']
[0.17524193195253318, 'procedural steps taken']
[0.17519708274058382, 'percentage points 10']
[0.17467085577498506, 'authorities adherence rule']
[0.17467085577498506, 'confidence authorities adherence']
[0.1744511212525953, 'armoured personnel carriers']
[0.17431618967155985, 'according provisions article']
[0.1742772575088554, 'rights applicants alleged']
[0.17393357153058853, 'composition grand chamber']
[0.173203005518984, 'investigation progress disclosure']
[0.1731466048026774, 'submissions court awards']
[0.17311298080350385, 'facts present case']
[0.17304825635166748, 'respect applicants relatives']
[0.1729855317351357, 'law ensure cases']
[0.1729855317351357, 'security law ensure']
[0.1726841381239945, 'engaging responsibility state']
[0.17257806867498834, 'bulgaria european court']
[0.17257806867498834, 'bulgarian government government']
[0.17257806867498834, 'republic bulgaria lodged']
[0.1723506509814472, 'having regard circumstances']
[0.17212925249676755, 'explanation insufficient justify']
[0.17192984806666847, 'separate issue arises']
[0.17170303094307743, 'inferences drawn court']
[0.171664441682395, 'circumstances direct causal']
[0.17102462169787122, 'law facts case']
[0.17080663041165733, 'civil remedies preliminary']
[0.1705280556267989, 'force used justified']
[0.17038344931277852, 'redress breach convention']
[0.17030743989073388, 'conjunction articles convention']
[0.1702359579379328, 'applicant questioned granted']
[0.17017572493335512, 'support statements applicants']
[0.1700317635685679, 'damage sustained result']
[0.16980993647286285, 'court noted difficulties']
[0.16956084393343265, 'concurring opinion judge']
[0.16901256732495512, 'court notes great']
[0.168929137861036, 'judgment concurring opinion']
[0.168590236812858, 'life limb suspected']
[0.16811991739249835, 'law akhmadova sadulayeva']
[0.16811991739249835, 'domestic law akhmadova']
[0.16805572373997696, 'remedy subsequently aware']
[0.16805572373997696, 'subsequently aware circumstances']
[0.16805572373997696, 'existing remedy subsequently']
[0.1679568641265894, 'great britain northern']
[0.1679568641265894, 'britain northern ireland']
[0.1679568641265894, 'kingdom great britain']
[0.1679568641265894, 'united kingdom great']
[0.16743661601786577, 'authorities failure carry']
[0.16688867010289377, 'aware circumstances render']
[0.16688867010289377, 'circumstances render remedy']
[0.1665379885103093, 'law enforcement agencies']
[0.16641948325657635, 'relatives disappeared person']
[0.1663859377046198, 'entry force protocol']
[0.1659827306146875, '13 convention iv']
[0.165960724338941, 'article read conjunction']
[0.16435324835589413, 'convention rule 24']
[0.1642462271361786, '13 june 1994']
[0.16392579293836027, 'falls committee ministers']
[0.1638931266968792, 'iii relevant international']
[0.16380551063103702, '2008 applicant complained']
[0.16380551063103702, 'diligence waiting pending']
[0.16372431677638138, 'investigation file opened']
[0.16361159593280153, 'convention reads far']
[0.16307600239377615, 'remitted case fresh']
[0.1630225698897153, 'degree flexibility excessive']
[0.1630225698897153, 'flexibility excessive formalism']
[0.16249795984984494, 'raising issues convention']
[0.16246182791733735, 'kovler elisabeth steiner']
[0.16246182791733735, 'anatoly kovler elisabeth']
[0.16163022869511232, 'court finds state']
[0.16156357107883138, 'treatment punishment parties']
[0.16156357107883138, 'punishment parties submissions']
[0.16143116654095802, 'second applicant questioned']
[0.16089666866148017, 'evidence court adopts']
[0.160542128039352, 'authorities liable article']
[0.16047311082095642, 'according established case']
[0.1602365100738081, 'applicants respect costs']
[0.1601606094424766, 'states appropriate steps']
[0.16007791506788233, 'raise issues article']
[0.159596210566812, 'dealt reasonable time']
[0.15948980412122513, 'preventing appearance tolerance']
[0.1594894631328641, 'court considers circumstances']
[0.15937509842829697, 'convention provides high']
[0.1593252891319778, 'procedural obligation investigate']
[0.15918611609814481, 'notes applicants allegation']
[0.1590994991968251, 'applicable instant case']
[0.1589565089949804, 'poses threat life']
[0.15891648746226844, 'tulkens registrar president']
[0.1588256895707524, 'death penalty imposed']
[0.15850946629671944, 'family member disappeared']
[0.15842025020660566, 'kingdom european court']
[0.15842025020660566, 'united kingdom european']
[0.1583241086129431, 'rights sitting grand']
[0.15804555215263846, 'exclusive control authorities']
[0.15784394101348054, 'formal complaint killing']
[0.15762810977173636, 'grand chamber determined']
[0.15743244778765084, 'court considers necessary']
[0.15681893742935035, 'adequate medical care']
[0.15652511018521656, 'action taken view']
[0.15643871388934225, 'life participants criminal']
[0.15643871388934225, 'private life participants']
[0.15642269250350924, 'treatment punishment cpt']
[0.15571181594520914, 'applicants neighbour mr']
[0.15530804119814795, 'risk falling standard']
[0.1551397794306232, 'authorities did reasonably']
[0.1547649580478511, 'concern number cases']
[0.1547649580478511, 'great concern number']
[0.1547649580478511, 'notes great concern']
[0.1547649580478511, 'number cases come']
[0.1547649580478511, 'suggest phenomenon disappearances']
[0.15459669941799456, 'use force firearms']
[0.1543699756429462, 'compensation civil proceedings']
[0.1542095814041387, 'proceeded check identity']
[0.15420958140413868, 'promote security law']
[0.153968938402076, 'observed essential regard']
[0.15379869482203415, 'case law obligation']
[0.15348608779251324, 'court notes outset']
[0.1533191615909066, 'fundamental values democratic']
[0.15319135764254319, 'received adequate medical']
[0.15265123513090562, 'supervision committee ministers']
[0.15246074492034994, '19 december 2006']
[0.15220383581065264, 'court adopts standard']
[0.1521460352152726, 'procedural obligation imposed']
[0.151705565529623, 'taken crucial days']
[0.1512749095342763, 'annexed judgment concurring']
[0.1511112044357186, 'criminal code kidnapping']
[0.15079408921419696, 'enforcement agencies involved']
[0.15075611103438755, 'articles convention article']
[0.15060124252483112, 'prevention torture inhuman']
[0.15040983939494873, 'ought aware circumstances']
[0.1501977212189484, 'domestic courts court']
[0.14988721631450536, 'civil political rights']
[0.14988303139111037, 'ordered forensic examination']
[0.14981806796001285, 'sitting grand chamber']
[0.14971924061270483, 'finds procedural obligation']
[0.1496887313763436, 'examination substance applicants']
[0.1494170102787697, 'pre trial detention']
[0.14938863871965674, 'criminal proceedings suspicion']
[0.14900656286964928, 'bulgaria lodged court']
[0.14863815617855117, 'person persons responsible']
[0.14802762816676637, 'statements police officers']
[0.14780438783690705, 'prosecutor office grozny']
[0.14763776343668622, 'abuse rights control']
[0.14763776343668622, 'state abuse rights']
[0.14763776343668622, 'control virtual impunity']
[0.14763776343668622, 'possible cases agents']
[0.14763776343668622, 'rights control virtual']
[0.14763776343668622, 'cases agents state']
[0.14763776343668622, 'agents state abuse']
[0.14739742472164596, 'government did dispute']
[0.14719376679456944, 'response authorities vital']
[0.14701713625070173, 'period runs date']
[0.14697879263913827, 'access court contrary']
[0.14697004029593666, 'discharge mentioned burden']
[0.14697004029593666, 'insufficient discharge mentioned']
[0.14685283034633548, 'deaths applicants relatives']
[0.14671328230810418, 'obligations article 34']
[0.146707197649747, 'state positive obligation']
[0.14633130331725747, 'inferences respondent government']
[0.14629839006604606, 'prosecutor office sent']
[0.14497060888443294, 'applicant respect non']
[0.14483770767433246, 'fran\\xe7oise tulkens president']
[0.14483770767433246, 'chamber composed fran\\xe7oise']
[0.14483770767433246, 'composed fran\\xe7oise tulkens']
[0.14461031455202775, 'represented agent applicants']
[0.14425690696352494, 'expressly substance afforded']
[0.14425690696352494, 'national authorities acknowledged']
[0.14401655034658234, 'court assessment alleged']
[0.14397441651705567, 'law enforcement officers']
[0.1437585806315345, 'prosecutor united group']
[0.1437585806315345, 'military prosecutor united']
[0.14348495154833457, 'indicated applicant actually']
[0.14325512288738934, 'authorities acknowledged expressly']
[0.14325512288738934, 'acknowledged expressly substance']
[0.14306371002959872, 'recourse lethal force']
[0.14294312061367714, 'death lies state']
[0.14264149167221404, 'case having regard']
[0.1424339314132141, 'investigation son disappearance']
[0.14234989028525835, 'obligations arising article']
[0.14234273906710476, 'points 10 dismisses']
[0.1422480123108489, 'applicant actually incurred']
[0.14176474499634284, 'initial stages investigation']
[0.14147678167701075, 'deprivation life careful']
[0.14097316693515885, 'doll\\xe9 section registrar']
[0.14095783395603864, 'concerning facts summarised']
[0.14067418219123784, 'lies state authorities']
[0.14065736776688303, 'victim criminal proceedings']
[0.14049290027746042, 'court competence ratione']
[0.14048473967684022, 'kingdom government government']
[0.14042310269796227, 'planning control operation']
[0.14022712545016094, '30 september 2005']
[0.13980827761929412, 'enshrines fundamental values']
[0.13963694394574108, 'status victim proceedings']
[0.13945815144388993, 'criminal proceedings civil']
[0.13913262313978647, 'prosecutor office chechnya']
[0.1391270663080969, 'present case government']
[0.1390100025647602, 'did submit court']
[0.13886637599384458, 'applicant family members']
[0.13857166173144628, 'currency respondent state']
[0.13814562905676012, 'comply convention obligations']
[0.13814562905676012, 'manner comply convention']
[0.1380587687203145, 'use force state']
[0.13795772781812066, 'remainder claim just']
[0.13714342708956712, 'investigating prosecuting authorities']
[0.1371043981300792, 'close family members']
[0.13653407390783961, 'persons deprived liberty']
[0.13609415519648912, 'government invited produce']
[0.13531497437968273, 'connection court observes']
[0.13517312131315723, 'light material possession']
[0.13456177574669495, 'provisions criminal code']
[0.13444977484769108, 'place legislative administrative']
[0.1343894655327483, 'euros second applicants']
[0.13436342106268384, 'date entry force']
[0.13413695819440882, 'master characterisation given']
[0.13413695819440882, 'characterisation given law']
[0.13413695819440882, 'given law facts']
[0.13363927119792943, 'republican prosecutor office']
[0.13362745066094942, 'observes previous cases']
[0.13358483986673353, 'previous cases explanation']
[0.1334874649651912, 'provides follows shall']
[0.13347715295071522, 'convention 11 holds']
[0.13318394324674504, 'state pay months']
[0.13296338610521735, 'application judicial review']
[0.13290817010102093, 'lethal force result']
[0.13235474130896036, 'believing person concerned']
[0.13205140319380138, 'imposes respondent state']
[0.13159299335241886, 'persons enforced disappearance']
[0.13159299335241886, 'protection persons enforced']
[0.13010877600591403, 'partial reparation consequences']
[0.12997415510880503, 'considers whilst complaint']
[0.12997415510880503, 'article examined context']
[0.12997415510880503, 'whilst complaint article']
[0.12997415510880503, 'article admissible need']
[0.1299592214089521, 'relevant right liberty']
[0.1299358509979317, 'procedural aspects article']
[0.12982014955186594, 'state rate applicable']
[0.1297993439000591, 'article convention article']
[0.12938193621919605, 'judgment subject editorial']
[0.1290715568094383, 'examination complaint merits']
[0.12906954738193516, 'forensic medicine institute']
[0.12900743780456528, 'regard investigation carried']
[0.1289183334597652, 'state procedural obligation']
[0.12886604268027615, 'case x2011 law']
[0.1288548508056269, 'death suspicious circumstances']
[0.1284161180929583, 'view known circumstances']
[0.12792411372223264, 'ensuring adherence rule']
[0.12780330462830541, 'russian federal troops']
[0.12758827049670857, 'acts measures complained']
[0.12758827049670857, 'date acts measures']
[0.12758827049670857, 'runs date acts']
[0.12758827049670854, '97 echr 2002']
[0.12750007874263755, 'failure protect applicant']
[0.12737881508078994, 'far relevant article']
[0.12710951526032316, 'events leading death']
[0.1268668896418836, 'inspection scene incident']
[0.12660895231719563, 'bulgaria judgment strasbourg']
[0.12653402523302426, 'necessary strictly proportionate']
[0.12645382874092578, 'access criminal case']
[0.12645382874092576, 'requested information concerning']
[0.12645382874092576, 'prosecutor office united']
[0.12637477923253201, 'northern ireland lodged']
[0.1261748864716443, 'having regard documents']
[0.1254370216384768, 'produce copy investigation']
[0.12529708472257844, 'ireland lodged court']
[0.12522109182791408, 'respondent state legal']
[0.12501020075077526, 'respect respondent state']
[0.1248468381887985, 'factors suffering applicant']
[0.12436755345193407, 'violation convention rights']
[0.12412998852189973, 'force relevant time']
[0.12404762542761953, 'unpunished essential maintaining']
[0.12360791527655451, 'court appropriate domestic']
[0.12323089836554828, 'echr 2000 x2011']
[0.12310553115532832, 'court observes authorities']
[0.12194708851326176, 'evidence obtained court']
[0.12194708851326176, 'drawing inferences respondent']
[0.12191877278017552, 'covenant civil political']
[0.12138497050525775, 'investigator charge case']
[0.1210882474796299, 'separate examination complaint']
[0.1210882474796299, 'question exclusive control']
[0.1210882474796299, 'military vehicles equipment']
[0.1210882474796299, 'references military vehicles']
[0.1210882474796299, 'areas question exclusive']
[0.1210882474796299, 'concluded areas question']
[0.1210882474796299, 'relied references military']
[0.12096050269299821, 'reasonable time requirement']
[0.12087150483840828, 'ill treatment attain']
[0.12050859546002313, 'state complied obligation']
[0.12039367746950712, 'ineffective circumstances dismisses']
[0.12026354527448323, 'award respect non']
[0.12017806335107667, 'holds failure comply']
[0.11991729918054642, 'effectiveness article 35']
[0.11953132382122272, 'state place legislative']
[0.11948715947232846, 'individual criminal acts']
[0.11948715947232846, 'identified individual criminal']
[0.11923347123565685, 'involved special operation']
[0.11908502180046165, 'investigation present case']
[0.11898155704259833, 'despite fundamental importance']
[0.11894334246529957, 'paragraph article convention']
[0.11869273327339497, 'death applicant husband']
[0.11804592270622696, 'criminal proceedings police']
[0.11783721045203088, 'article 46 convention']
[0.11720423811311323, 'article 35 requires']
[0.11720423811311323, '35 requires complaints']
[0.11720423811311323, 'brought subsequently court']
[0.11720423811311323, 'complaints intended brought']
[0.11720423811311323, 'intended brought subsequently']
[0.11720423811311323, 'subsequently court appropriate']
[0.1171972103300649, 'ministry interior chechnya']
[0.11681179734828483, 'russian president chechen']
[0.11598259825001445, 'extent possible recourse']
[0.11598259825001445, 'possible recourse lethal']
[0.11590664272890484, 'violation convention right']
[0.11590664272890484, 'fran\\xe7oise tulkens registrar']
[0.11590664272890484, 'respondent government submission']
[0.1150628366247756, 'tolerance collusion unlawful']
[0.11483247006060104, 'town prosecutor office']
[0.1147500708683738, 'administrative framework designed']
[0.1147500708683738, 'designed provide effective']
[0.1147500708683738, 'framework designed provide']
[0.11462843665293766, 'rejected pursuant article']
[0.11437279203104186, 'court considers applicants']
[0.11375572027579778, 'date settlement respect']
[0.11338793216499415, 'present case particular']
[0.11318631260215976, 'entitled fair hearing']
[0.1129961753420346, 'tax chargeable default']
[0.11230045125915862, 'article iii application']
[0.11212382609967904, 'reads shall subjected']
[0.11165584863969065, 'compensation respect pecuniary']
[0.11141282665070816, 'proceedings national courts']
[0.1104129263913824, 'arise article convention']
[0.11030934953735672, 'investigation required article']
[0.11015842326434787, 'adequate medical treatment']
[0.11012277170266399, 'respect complaints articles']
[0.10967847233556392, 'state legal obligation']
[0.10956475569534248, 'committed criminal offence']
[0.10925420437474812, 'use firearms police']
[0.10914175591015805, 'general office government']
[0.10877892594461772, 'cruel inhuman degrading']
[0.10863932120435908, 'public prosecutor investigation']
[0.10824284045946558, 'exceptions derogation permissible']
[0.10824284045946558, 'provision exceptions derogation']
[0.10824284045946558, 'derogation permissible article']
[0.10824284045946558, 'permissible article 15']
[0.10824284045946558, 'makes provision exceptions']
[0.10824284045946557, 'court quashed decision']
