[1.3888303243969993, '34 convention protection']
[0.2975068221285041, 'depend merely state']
[0.2975068221285041, 'duty interfere require']
[0.2975068221285041, 'merely state duty']
[0.2975068221285041, 'state duty interfere']
[0.2975068221285041, 'obligation exists regard']
[0.2975068221285041, 'struck general community']
[0.2975068221285041, 'determining positive obligation']
[0.2975068221285041, 'positive obligation exists']
[0.2975068221285041, 'exists regard fair']
[0.29743705035971224, 'substitute views press']
[0.29587007086060474, 'individuals undermining rights']
[0.2958398831174295, 'austrian government government']
[0.2958398831174295, 'republic austria lodged']
[0.29575307495938735, 'investigation capable leading']
[0.29573741007194243, 'freedom receive information']
[0.29573741007194243, 'poena sine lege']
[0.29573741007194243, 'nulla poena sine']
[0.29564551483812956, 'company right freedom']
[0.2950422270878949, 'comply positive obligation']
[0.2949748634827078, 'field designed cover']
[0.29460431654676256, 'loyalty reserve discretion']
[0.29460431654676256, 'duty loyalty reserve']
[0.2939629428532646, 'discussion matters public']
[0.2937505336976709, 'code criminal procedure']
[0.29273248068212093, 'accordance article convention']
[0.29009934909215485, 'protecting reputation rights']
[0.28928856914468426, 'state party convention']
[0.2890687450039968, 'requires impugned measure']
[0.2882029394224649, 'court awards applicant']
[0.28652939717191767, 'secret ballot conditions']
[0.28652939717191767, 'free elections reasonable']
[0.28652939717191767, 'ballot conditions ensure']
[0.28652939717191767, 'elections reasonable intervals']
[0.28652939717191767, 'conditions ensure free']
[0.28652939717191767, 'intervals secret ballot']
[0.28652939717191767, 'reasonable intervals secret']
[0.2864208633093525, 'obligations act zakon']
[0.2863636363636364, 'problems linked prevention']
[0.28584859385219097, 'article convention secure']
[0.2858197652404392, 'home correspondence shall']
[0.2857142857142857, 'interference personal integrity']
[0.2842917718805088, 'sufficient precision enable']
[0.28291366906474813, 'quality law question']
[0.28251798561151076, 'court does consider']
[0.2822242206235012, '62 echr 1999']
[0.2822242206235012, '26682 95 62']
[0.2816077743369952, 'restriction freedom expression']
[0.28099259722656655, 'accordance law requires']
[0.280009253263848, 'greater degree tolerance']
[0.2788755297132157, 'years imprisonment fine']
[0.2780852241283896, 'measures protection sphere']
[0.2780852241283896, 'positive measures protection']
[0.2780852241283896, 'protection sphere relations']
[0.27802757793764993, 'represented mr laptev']
[0.2776730339866038, 'balance struck general']
[0.2767668218366483, 'legitimate purpose protecting']
[0.27592925659472417, 'persons jurisdiction contracting']
[0.2751337391625162, 'regard sources reliable']
[0.2738309352517985, 'necessary protect public']
[0.2737198476512907, 'defamation action constituted']
[0.2736880573405569, 'circumstances court considers']
[0.2736651800055283, 'court human rights']
[0.27352350677597465, 'detriment instance analogy']
[0.27293386174594464, 'need appropriate advice']
[0.2727817745803357, 'ukraine lodged court']
[0.2719247434325723, 'freedoms set forth']
[0.2709571473256177, '13 convention guarantees']
[0.2708161339780635, 'free expression opinion']
[0.27081192189105857, 'advice regulate conduct']
[0.27081192189105857, 'sufficient clarity scope']
[0.27062716024363603, 'look impugned interference']
[0.270431654676259, 'article assessment minimum']
[0.270431654676259, 'scope article assessment']
[0.27027468933943755, '10 infringe convention']
[0.27027468933943755, 'article 10 infringe']
[0.270134661501568, 'enable individual need']
[0.270134661501568, 'individual need appropriate']
[0.2701199040767386, 'law implies qualitative']
[0.2701199040767386, 'implies qualitative requirements']
[0.26997812246249003, 'inevitably knowingly lays']
[0.26997812246249003, 'knowingly lays open']
[0.26819200377402996, 'content remarks held']
[0.2681337283114685, 'law requires impugned']
[0.26792359216075423, 'opinion people choice']
[0.26792359216075423, 'ensure free expression']
[0.26792359216075423, 'people choice legislature']
[0.26792359216075423, 'expression opinion people']
[0.26782210595160233, 'freedoms convention hungarian']
[0.26705908000872025, 'freedom expression general']
[0.2668096292197012, 'enjoy public confidence']
[0.26641096761145305, 'court following elements']
[0.26640287769784177, 'courts review article']
[0.26589220426937143, 'ability press provide']
[0.26589220426937143, 'matters public result']
[0.26589220426937143, 'press provide accurate']
[0.2658825320695824, 'provides high contracting']
[0.2646985859588191, 'article 36 convention']
[0.26443383108639146, 'information ideas political']
[0.2643062020971458, 'convention refers using']
[0.2636839572927645, 'south east turkey']
[0.2631294964028777, 'pronounced defamation action']
[0.26248092435142795, 'case question attacking']
[0.26242065171392304, 'attacking reputation named']
[0.2610814574147134, 'restrictions conduct members']
[0.2610814574147134, 'usual restrictions conduct']
[0.2610814574147134, 'explains usual restrictions']
[0.2610814574147134, 'conduct members bar']
[0.2610814574147134, 'intermediaries public courts']
[0.26065647482014387, 'convention secure jurisdiction']
[0.26017667112467024, 'criminal charge entitled']
[0.2599794450154163, 'nature objectives proposed']
[0.25983918747355056, 'held applicant context']
[0.25954000436014824, 'freedom expression necessary']
[0.25948332243296274, 'follows right respect']
[0.25937641495195446, 'applicant eur 000']
[0.2587839405894639, 'end violation court']
[0.2587839405894639, 'concerned sums awarded']
[0.2587839405894639, 'just pay concerned']
[0.2587839405894639, 'pay concerned sums']
[0.2587839405894639, 'subject supervision committee']
[0.2587839405894639, 'legal order end']
[0.2587839405894639, 'obligation just pay']
[0.25853668650094336, 'april 1979 series']
[0.25853668650094336, '1979 series 30']
[0.2583400779376499, 'european court human']
[0.25785822954539594, 'liberty save following']
[0.25785822954539594, 'following cases accordance']
[0.25785822954539594, 'cases accordance procedure']
[0.25785822954539594, 'save following cases']
[0.2578392458447035, 'request rectification statements']
[0.25770645619426785, 'degree reasonable circumstances']
[0.2575539568345324, 'concept convention refers']
[0.2575539568345324, 'refers using term']
[0.2575441687466353, 'press plays essential']
[0.2574520054286241, 'instant case court']
[0.25700962408880845, 'department federal ministry']
[0.25700962408880845, 'law department federal']
[0.2567379724538953, 'compensation non pecuniary']
[0.25672093903824306, 'rights freedoms guaranteed']
[0.25628843172435417, 'undermining rights reason']
[0.2555551418451198, 'interference issue proportionate']
[0.25555484815687274, 'sufficient just satisfaction']
[0.25533144912641315, 'right public receive']
[0.25478364237357043, 'issue proportionate legitimate']
[0.25407792577818933, 'appreciation doing court']
[0.25396923840238156, 'inter alia freedom']
[0.25382855161653806, 'prevention terrorism act']
[0.25379696243005595, 'reiterates settled case']
[0.25379696243005595, 'court reiterates settled']
[0.2537800268259968, 'thought conscience religion']
[0.2535552952986448, 'participation press debates']
[0.2535552952986448, 'press debates matters']
[0.2523695329450725, '25 april 1995']
[0.2521232666681525, 'lodged commission article']
[0.2513988808952838, 'grand chamber determined']
[0.25006201935003725, 'offend intimate personal']
[0.25006201935003725, 'liable offend intimate']
[0.25006201935003725, 'intimate personal convictions']
[0.25006201935003725, 'personal convictions sphere']
[0.25006201935003725, 'convictions sphere morals']
[0.24976703395974725, 'stated wished proceedings']
[0.24957409637900538, 'guaranteed article 11']
[0.24942948866713083, 'deterred assisting press']
[0.24942948866713083, 'sources deterred assisting']
[0.24879464849173288, 'subject wider limits']
[0.24879364800842255, 'considerable degree content']
[0.24879364800842255, 'depends considerable degree']
[0.248630311647567, 'conclusion court finds']
[0.24848330290991083, 'society achievement aims']
[0.2483240680183126, 'human rights adopted']
[0.2475428108217651, 'facts value judgments']
[0.24737703889228033, 'does press task']
[0.2470542148821997, 'accordance procedure prescribed']
[0.24685118899953934, 'charge entitled fair']
[0.24650476663004572, 'terms paragraph article']
[0.24646089579948946, 'supervision committee ministers']
[0.2462498086637073, 'interests freedom press']
[0.2462498086637073, 'freedom press open']
[0.2453359346421168, 'appreciation assessing necessity']
[0.24527045030642156, 'far possible situation']
[0.24452937649880094, 'society meaning convention']
[0.24445749522830718, 'furthermore court finds']
[0.24445749522830718, 'application concludes need']
[0.2443682119941113, '10 constitutes essential']
[0.2435227897416286, 'remarks held applicant']
[0.24299441565628616, 'requirements paragraph article']
[0.242838645976212, 'aims set paragraph']
[0.2425330561622504, 'circumstances consequences given']
[0.2425330561622504, 'reasonable circumstances consequences']
[0.24218443427076522, 'verein gegen tierfabriken']
[0.24216692219994496, 'particular circumstances case']
[0.2416086611230496, 'national security court']
[0.24029937340450222, 'state positive obligations']
[0.24010791366906475, 'applicant excessive making']
[0.23942202170467017, 'court national courts']
[0.23934115865202577, 'consequences given action']
[0.23934115865202577, 'given action entail']
[0.2392086330935252, 'person claim compensation']
[0.2392086330935252, 'truthfulness aggrieved person']
[0.2392086330935252, 'disseminated statements does']
[0.2392086330935252, 'person disseminated statements']
[0.2392086330935252, 'statements does prove']
[0.23916866506794562, 'good faith information']
[0.23901931086709577, 'undertake hold free']
[0.23901931086709577, 'parties undertake hold']
[0.23829094804607975, 'hearing independent impartial']
[0.23809163195759184, 'indicate scope discretion']
[0.2376780329625974, 'high contracting parties']
[0.23762511729746633, 'determination criminal charge']
[0.23758770761168843, 'affect performance duties']
[0.23758770761168843, 'damage public confidence']
[0.23758770761168843, 'public confidence office']
[0.23758770761168843, 'requirement satisfied individual']
[0.23748580083301776, 'time benefit hindsight']
[0.23748580083301776, 'material time benefit']
[0.2367356115107914, 'court cassation upheld']
[0.23631348086088091, 'foresee degree reasonable']
[0.23553791238109256, 'cassation upheld judgment']
[0.23537691585861745, 'connection public life']
[0.234988089262809, 'according court established']
[0.23497592903121112, 'reason inadequate ineffective']
[0.23497592903121112, 'satisfied falls applicant']
[0.23497592903121112, 'special circumstances absolving']
[0.23497592903121112, 'establish remedy advanced']
[0.23497592903121112, 'inadequate ineffective particular']
[0.23497592903121112, 'ineffective particular circumstances']
[0.23497592903121112, 'proof satisfied falls']
[0.23385576179497397, 'expression prescribed law']
[0.23360729295981095, 'press debate general']
[0.2331122115294777, 'penal code rikoslaki']
[0.2319564573060653, 'interference served legitimate']
[0.231737686773658, 'contribution debate general']
[0.23167180541281257, 'costs recoverable far']
[0.23167180541281257, 'far relate violation']
[0.23167180541281257, 'recoverable far relate']
[0.2314802293503543, 'matters public does']
[0.2311377788525482, 'application republic austria']
[0.23079813796022008, 'independent impartial tribunal']
[0.23065184216263354, 'order end violation']
[0.22993912562257887, 'constitute hate speech']
[0.22937269023773316, 'place competent national']
[0.2286878461832304, 'freedom manifest religion']
[0.22832940834306165, 'ordered pay compensation']
[0.22793194016215595, 'acts omissions make']
[0.22793194016215595, 'courts interpretation acts']
[0.22793194016215595, 'wording relevant provision']
[0.22793194016215595, 'interpretation acts omissions']
[0.22793194016215595, 'need assistance courts']
[0.22793194016215595, 'assistance courts interpretation']
[0.2278638627559491, 'remedies exhausted effective']
[0.22786386275594908, 'constitutional freedoms rights']
[0.22786386275594908, 'imposed statute necessary']
[0.22786386275594908, 'democratic state protection']
[0.22786386275594908, 'essence freedoms rights']
[0.22786386275594908, 'exercise constitutional freedoms']
[0.22786386275594908, 'freedoms rights imposed']
[0.22786386275594908, 'morals freedoms rights']
[0.22786386275594908, 'natural environment health']
[0.22786386275594908, 'necessary democratic state']
[0.22786386275594908, 'order protect natural']
[0.22786386275594908, 'persons limitations shall']
[0.22786386275594908, 'public morals freedoms']
[0.22786386275594908, 'statute necessary democratic']
[0.22786386275594908, 'violate essence freedoms']
[0.22745803357314154, 'resolution 11 plenary']
[0.22697005186548436, 'lawyer practising vienna']
[0.22692207679639423, 'authority exercise right']
[0.22624208325647174, 'security court applicant']
[0.2258939117362826, 'person shall deprived']
[0.2258939117362826, 'security person shall']
[0.2258939117362826, 'shall deprived liberty']
[0.2258939117362826, 'deprived liberty save']
[0.22548985202082236, 'court look impugned']
[0.22532374100719427, 'audio visual media']
[0.22532374100719427, 'construed accused detriment']
[0.22532374100719427, 'crimen nulla poena']
[0.22532374100719427, 'extensively construed accused']
[0.22532374100719427, 'law extensively construed']
[0.22532374100719427, 'nullum crimen nulla']
[0.22532374100719427, 'penalty nullum crimen']
[0.22532374100719427, 'prescribe penalty nullum']
[0.2253106605624591, 'court notes government']
[0.22524837273038711, 'allegations ill treatment']
[0.22449423753380587, 'court european commission']
[0.22439467780614222, '10 unless prescribed']
[0.22302158273381292, 'compatible rule law']
[0.2227338129496403, 'settled case law']
[0.22258992805755395, 'national courts substitute']
[0.22253416778772106, 'courts substitute views']
[0.2224681793027117, 'parties court agrees']
[0.22155200111755255, 'right impart information']
[0.22075574834250247, 'journalists disclose sources']
[0.22075574834250247, 'result vital public']
[0.22075574834250247, 'sources press freedom']
[0.22075574834250247, 'press freedom democratic']
[0.22075574834250247, 'press undermined ability']
[0.22058790815214246, 'taken conjunction article']
[0.22056201192891842, 'judgment 26 april']
[0.22051770348427138, 'interference question proportionate']
[0.22050726765526352, 'programmes necessary protection']
[0.22032374100719426, 'taken national level']
[0.22003320420586608, 'information adversely affected']
[0.22003320420586608, 'reliable information adversely']
[0.21997828566415162, 'principles appended recommendation']
[0.21969363284882298, 'freedom expression court']
[0.2187308449204762, 'vienna court appeal']
[0.21864861052334605, 'domestic courts overstepped']
[0.2182400421126513, 'turkish national mr']
[0.2168893456663241, 'contracting parties undertake']
[0.21680155875299756, 'information enabling identification']
[0.2167529134587067, 'states enjoy certain']
[0.21666959115634324, 'regards private individual']
[0.21666959115634324, 'politician regards private']
[0.2166626249562148, 'religion belief freedom']
[0.2166626249562148, 'freedom community public']
[0.2166626249562148, 'private manifest religion']
[0.2166626249562148, 'public private manifest']
[0.2166626249562148, 'freedom change religion']
[0.2166626249562148, 'includes freedom change']
[0.2166626249562148, 'belief freedom community']
[0.2166626249562148, 'community public private']
[0.2166626249562148, 'change religion belief']
[0.2165951853901494, 'general state concerned']
[0.2165951853901494, 'cases undoubtedly affect']
[0.2165951853901494, 'individual cases undoubtedly']
[0.2165951853901494, 'undoubtedly affect respect']
[0.2165951853901494, 'affect respect freedom']
[0.2165951853901494, 'expression general state']
[0.21600320786395655, 'infringed right freedom']
[0.21490892392469005, 'press open discussion']
[0.21447841726618705, 'member states provide']
[0.21385660702207465, 'protection rights reputation']
[0.21377588838020492, 'article 312 criminal']
[0.21351490236382326, 'court regional court']
[0.21348138880200188, 'exceptions narrowly interpreted']
[0.2134051272913558, 'pre trial detention']
[0.2130212363014885, 'federal office justice']
[0.2128264055422329, 'referred court european']
[0.2127405052702025, 'debates questions public']
[0.2127330393749516, 'sentence article 10']
[0.21250487294893147, 'accordingly make award']
[0.21224602735394105, 'reasonably considered necessary']
[0.21207632824221903, 'narrowly interpreted necessity']
[0.21165152715372829, 'having regard foregoing']
[0.21120246659815, 'shall guaranteed freedom']
[0.2109963384368298, 'convention human rights']
[0.2109297177642501, 'way legal aid']
[0.2105949970562472, 'public authority exercise']
[0.20978217426059154, 'authority exercise freedoms']
[0.20976902688375615, 'bounds set inter']
[0.20947947524333474, 'law according expression']
[0.20936360959079625, 'exercise freedom carries']
[0.20936360959079625, 'freedom carries duties']
[0.20928406528508536, 'clearly defined law']
[0.20893761181530962, 'republic finland lodged']
[0.2089153033545061, 'hold free elections']
[0.2088651659317707, 'justice intermediaries public']
[0.2088651659317707, 'central position administration']
[0.2088651659317707, 'administration justice intermediaries']
[0.2088651659317707, 'position administration justice']
[0.2084744692051237, 'violation article 13']
[0.20799169487939062, 'circumstances particular case']
[0.2074122435797492, 'aims prescribed law']
[0.2068035226990821, 'law meaning article']
[0.20546215784451424, 'conviction disproportionate aims']
[0.2040321765576045, 'suspicion having committed']
[0.20387118876327506, 'regional court appeal']
[0.20346766065408545, 'right liberty security']
[0.20346766065408545, 'liberty security person']
[0.20329505626268216, 'right includes freedom']
[0.20281421921286505, 'public watchdog role']
[0.20232457250280175, 'commission declared application']
[0.20186203977994074, 'press taking discussion']
[0.20183382705600228, 'contribute proper administration']
[0.2012444098775034, 'reliable respect allegations']
[0.20086120884314446, 'determined prescribed law']
[0.2007558673736419, 'democratic society order']
[0.19933544689671995, 'appropriate relief contracting']
[0.19933544689671995, 'contracting states afforded']
[0.19933544689671995, 'states afforded discretion']
[0.19933544689671995, 'afforded discretion manner']
[0.19933544689671995, 'relief contracting states']
[0.19911724941034825, 'appropriate advice foresee']
[0.19905697063970446, 'receive information opinions']
[0.19905697063970446, 'opinions communications prior']
[0.19905697063970446, 'information opinions communications']
[0.1990069915898267, 'regarded independent impartial']
[0.19883093525179857, 'according provisions article']
[0.19874100719424462, 'news verlags gmbh']
[0.19874100719424462, 'verlags gmbh amp']
[0.19865447355034632, 'advice foresee degree']
[0.19861922961630696, 'public safety protection']
[0.19848297932112713, 'damage sustained result']
[0.19833788141900274, 'extent impair essence']
[0.19833788141900274, 'essence deprive effectiveness']
[0.19833788141900274, 'impair essence deprive']
[0.19760191846522784, 'particular nature degree']
[0.19760191846522784, 'nature degree defamation']
[0.1971223021582734, '10 european convention']
[0.19709232613908875, 'individuals concerned public']
[0.19709232613908875, 'open scrutiny individuals']
[0.19709232613908875, 'scrutiny individuals concerned']
[0.19709232613908875, 'aim measure question']
[0.19709232613908875, 'measure question individual']
[0.19676258992805754, 'court remedies exhausted']
[0.19676258992805754, 'submitted court remedies']
[0.196707851110416, 'authority notwithstanding violation']
[0.196707851110416, 'violation committed persons']
[0.196707851110416, 'national authority notwithstanding']
[0.196707851110416, 'notwithstanding violation committed']
[0.196707851110416, 'committed persons acting']
[0.196707851110416, 'persons acting official']
[0.19650565262076053, 'redress breach convention']
[0.1962066710268149, '2003 committee ministers']
[0.19519946352948037, 'poland lodged court']
[0.1951991038747949, 'regulating freedom expression']
[0.1951991038747949, 'matters liable offend']
[0.19516694336838222, 'case referred grand']
[0.19476757055893748, '43 convention rule']
[0.19458440781422964, 'wider regards politician']
[0.19451618192625386, 'duties responsibilities liable']
[0.19451618192625386, 'responsibilities liable assume']
[0.19424460431654678, 'public administration justice']
[0.1939404806554215, 'basis domestic law']
[0.1935251798561151, 'values democratic societies']
[0.1935251798561151, 'debase victim factor']
[0.1935251798561151, 'question purpose treatment']
[0.1935251798561151, 'victim factor taken']
[0.19347379239465567, 'determine interference question']
[0.1933952837729816, 'finds disputed parties']
[0.1933952837729816, 'emerging court case']
[0.1933952837729816, 'content statements held']
[0.1933952837729816, 'general principles emerging']
[0.1933952837729816, 'delivered independent courts']
[0.1933952837729816, 'principles emerging court']
[0.1933952837729816, 'based following general']
[0.1933952837729816, 'determination based following']
[0.19295332964397713, 'application republic bulgaria']
[0.19295332964397713, 'rec 2003 13']
[0.1926669190963019, 'purposes article 10']
[0.19257756900264048, 'set forth convention']
[0.19182472204054937, 'better position international']
[0.19140093330740812, 'articles press debate']
[0.19110899959277863, 'conscience religion right']
[0.19085356714628293, 'pecuniary damage sustained']
[0.19039054470709146, 'natural legal persons']
[0.18960431654676257, 'principle criminal law']
[0.18960431654676257, 'individual know wording']
[0.18960431654676257, 'know wording relevant']
[0.18960431654676257, 'criminal law extensively']
[0.18960431654676257, 'satisfied individual know']
[0.189568345323741, 'objectives proposed station']
[0.189568345323741, 'proposed station potential']
[0.189568345323741, 'station potential audience']
[0.18944420809336643, 'public order health']
[0.18944420809336643, 'order health morals']
[0.18943473792394655, 'application swiss confederation']
[0.18943473792394655, 'originated application swiss']
[0.18943473792394655, 'swiss confederation lodged']
[0.18943473792394655, 'swiss government government']
[0.18921921286500212, 'discretion manner conform']
[0.18885445830527697, 'regards politician regards']
[0.1886103427127417, 'expression necessary democratic']
[0.18829834091910144, 'radio television broadcasting']
[0.18823089587167977, 'article 10 art']
[0.18787255909558068, 'margin subject european']
[0.18776978417266185, 'application republic hungary']
[0.18708366640021315, 'set inter alia']
[0.18707735500155223, 'criminal offence account']
[0.18707735500155223, 'held guilty criminal']
[0.18707735500155223, 'offence national international']
[0.18707735500155223, 'criminal offence national']
[0.18707735500155223, 'international law time']
[0.18693652672798472, 'applicable time criminal']
[0.18693652672798472, 'committed shall heavier']
[0.18693652672798472, 'heavier penalty imposed']
[0.18693652672798472, 'imposed applicable time']
[0.18693652672798472, 'shall heavier penalty']
[0.18693652672798472, 'time committed shall']
[0.18693652672798472, 'penalty imposed applicable']
[0.18680731090803035, 'subject exceptions narrowly']
[0.1866843120415605, 'direct continuous contact']
[0.18656908383327941, 'democratic society necessary']
[0.1860511590727418, 'restore far possible']
[0.1860511590727418, 'way restore far']
[0.1860511590727418, 'possible situation existing']
[0.1860511590727418, 'situation existing breach']
[0.18594176383031508, 'state legal obligation']
[0.18594176383031508, 'imposes respondent state']
[0.18594176383031508, 'respondent state legal']
[0.18576793949455814, 'fair hearing independent']
[0.18558401686294276, 'verify factual statements']
[0.1854388489208633, 'legal obligation just']
[0.1854388489208633, 'appropriate individual measures']
[0.1854388489208633, 'individual measures adopted']
[0.1854388489208633, 'ministers general appropriate']
[0.1854388489208633, 'adopted domestic legal']
[0.1854388489208633, 'general appropriate individual']
[0.1854388489208633, 'measures adopted domestic']
[0.1854388489208633, 'committee ministers general']
[0.1854388489208633, 'enjoyment right respect']
[0.1854388489208633, 'violations articles convention']
[0.18539014941892643, 'association represented mr']
[0.18533744433025007, 'ground non exhaustion']
[0.18502161021898814, 'art 10 convention']
[0.1848456718496171, 'choose subject supervision']
[0.18412769784172664, 'exercise caution measures']
[0.18412769784172664, 'mental anguish consequence']
[0.18412769784172664, 'reputation depending duration']
[0.18412769784172664, 'suffered mental anguish']
[0.18412769784172664, 'addition request forms']
[0.18412769784172664, 'affording adequate non']
[0.18412769784172664, 'civil courts addition']
[0.18412769784172664, 'contained article 35']
[0.18412769784172664, 'courts addition request']
[0.18412769784172664, 'depending duration intensity']
[0.18412769784172664, 'duration intensity sue']
[0.18412769784172664, 'forms redress capable']
[0.18412769784172664, 'honour reputation depending']
[0.18412769784172664, 'redress capable affording']
[0.1841276978417266, 'rights point issue']
[0.1841276978417266, 'budapest regional court']
[0.18412769784172658, 'h\\xf6ltzl agent ministry']
[0.18412769784172658, 'mr h\\xf6ltzl agent']
[0.18400195098158761, 'question field designed']
[0.18284449363586053, 'democratic society achievement']
[0.18275702019029935, 'provision need assistance']
[0.1827399487659339, 'appropriate legal advice']
[0.18198681472940115, 'shall held guilty']
[0.18198681472940115, 'law time committed']
[0.18198681472940115, 'offence account act']
[0.18198681472940115, 'account act omission']
[0.18198681472940115, 'act omission did']
[0.18198681472940115, 'omission did constitute']
[0.18193570143884893, 'guaranteed convention come']
[0.18193570143884893, 'values guaranteed convention']
[0.18172423387257045, 'reporting adopted journalists']
[0.18142985611510792, 'burden proof satisfied']
[0.1813626745662294, 'question proportionate legitimate']
[0.1811535353215225, 'enjoy certain margin']
[0.1811149739925111, 'eur 000 respect']
[0.18071843894747217, 'requiring accessible person']
[0.18051013734466972, 'balance protection freedom']
[0.18051013734466972, 'fair balance protection']
[0.18051013734466972, '10 court ascertain']
[0.18032181397738953, '312 criminal code']
[0.17949640287769786, 'oikeus h\\xf6gsta domstolen']
[0.17949640287769786, 'freedoms convention finnish']
[0.17949640287769786, 'korkein oikeus h\\xf6gsta']
[0.17949640287769786, 'court korkein oikeus']
[0.17949640287769786, 'supreme court korkein']
[0.17923706147863663, 'pecuniary damage court']
[0.17923479398299538, 'republic hungary lodged']
[0.17923479398299538, 'hungarian government government']
[0.17918998134825473, 'reasons justifying restrictions']
[0.17918998134825473, 'strong reasons justifying']
[0.17882608452638551, 'overstepped narrow margin']
[0.1782083105445468, 'court consistently held']
[0.17797454344216937, 'bulgarian national born']
[0.1774662461811373, 'requirements protection weighed']
[0.1772867420349435, 'compatible article 10']
[0.17697841726618704, 'injunction einstweilige verf\\xfcgung']
[0.17678165160179546, 'force relevant time']
[0.17661392707465906, 'information matters public']
[0.1764840641453318, 'article 50 art']
[0.1764840641453318, '50 art 50']
[0.1761881833116184, 'right freedom thought']
[0.17610451516087744, 'defamatory private individuals']
[0.17610451516087744, 'statements defamatory private']
[0.1760341726618705, 'national margin appreciation']
[0.1752399533157977, 'principle sufficient deprive']
[0.1752010156580618, 'manifest religion belief']
[0.1752010156580618, 'manifest religion beliefs']
[0.1752010156580618, 'practice observance freedom']
[0.1752010156580618, 'beliefs shall subject']
[0.1752010156580618, 'limitations prescribed law']
[0.1752010156580618, 'religion right includes']
[0.1752010156580618, 'subject limitations prescribed']
[0.1752010156580618, 'religion beliefs shall']
[0.1752010156580618, 'observance freedom manifest']
[0.17473112190348475, 'decision court shall']
[0.17451435676855342, '10 art 10']
[0.17445714210524585, 'protection article 10']
[0.1740944287495282, 'refers quality law']
[0.1740825826733571, 'wider limits acceptable']
[0.17386648820478504, 'article 10 does']
[0.17380432388782852, 'national authorities assess']
[0.17374100719424462, 'relevant sufficient furthermore']
[0.17366571858792038, 'freedom expression restricted']
[0.1734761403111061, 'court appeal dismissed']
[0.17342091673196097, 'criminal offence committed']
[0.17321174907207992, 'ordinary obligation verify']
[0.1730308061243313, 'conclusively rule finding']
[0.1729299789981679, 'ought observed journalist']
[0.17272119804156671, 'remedy national authority']
[0.1726200666472909, 'respect private family']
[0.17254827716773946, 'connection court reiterates']
[0.172429172564913, 'complained article convention']
[0.17217957477593343, 'obligations article 10']
[0.17188990983070473, 'grant appropriate relief']
[0.1716993972389656, 'interpret apply domestic']
[0.17088347259412198, 'case determine reasons']
[0.1704054937867888, 'july 1997 reports']
[0.16986767728674204, 'disproportionate legitimate aim']
[0.1694685068271913, 'hellenic republic lodged']
[0.1694685068271913, 'greek government government']
[0.1691482634787692, '000 turkish liras']
[0.16896482813749003, 'civil servants acting']
[0.16859555833593995, 'appreciation compatible provisions']
[0.16859555833593995, 'power appreciation compatible']
[0.1685569647730092, 'domestic law refers']
[0.16815793366829768, 'society ensuring maintaining']
[0.16815793366829768, 'democratic society ensuring']
[0.1676394733269988, 'issue field designed']
[0.1675835801946678, 'convention provides high']
[0.16742725222806826, 'governments member states']
[0.16713143985348777, 'section rule 52']
[0.1669354171834946, 'imposition prison sentence']
[0.16685113447703376, 'violation right impart']
[0.1664451047857366, 'opinion matter public']
[0.16637858544333367, 'open discussion matters']
[0.16615279205207265, 'apply domestic law']
[0.16613869398308512, 'substance afforded redress']
[0.16613869398308512, 'expressly substance afforded']
[0.16613869398308512, 'afforded redress breach']
[0.16606088141753747, 'respect private life']
[0.16590918881661137, 'subject european supervision']
[0.16576868375429524, 'commenting court proceedings']
[0.16576868375429524, 'reporting commenting court']
[0.1654961744889802, 'access information public']
[0.1654961744889802, 'act 731 1999']
[0.16528156784916892, 'democracy rule law']
[0.16464542651593012, 'compliance domestic law']
[0.16424360511590727, 'accused convicted persons']
[0.16424360511590727, 'convicted cases particular']
[0.16424360511590727, 'enabling identification persons']
[0.16424360511590727, 'given harmful effect']
[0.16424360511590727, 'identification persons referred']
[0.16424360511590727, 'minors vulnerable persons']
[0.16424360511590727, 'persons parties criminal']
[0.16424360511590727, 'privacy accordance article']
[0.16424360511590727, 'proceedings respect right']
[0.16424360511590727, 'respect right protection']
[0.16408184927467862, 'society order achieve']
[0.16396657110401902, 'contrary article convention']
[0.1634801857510647, 'provided article 10']
[0.16346922462030375, 'prove necessary protect']
[0.16344959746488524, 'domestic legal order']
[0.1630695443645084, 'international labour organisation']
[0.1630695443645084, 'exhausted reason inadequate']
[0.1630695443645084, 'fact exhausted reason']
[0.1630695443645084, 'government fact exhausted']
[0.1630695443645084, 'existed special circumstances']
[0.1630695443645084, 'case existed special']
[0.1630695443645084, 'circumstances case existed']
[0.16306954436450838, 'non exhaustive list']
[0.16285305089261923, 'jurisdiction contracting states']
[0.16284309508914607, 'turkish liras trl']
[0.16254362846356576, 'conditions free undue']
[0.16254362846356576, 'confidence conditions free']
[0.16254362846356576, 'free undue perturbation']
[0.16254362846356576, 'public confidence conditions']
[0.1624896803868381, 'finds reasons adduced']
[0.16245068461359943, 'public courts position']
[0.16245068461359943, 'gives central position']
[0.16245068461359943, 'courts position explains']
[0.16245068461359943, 'position explains usual']
[0.1624300559552358, 'guaranteed article protocol']
[0.1624300559552358, 'regards relevant rules']
[0.1624300559552358, 'rules decisions applying']
[0.162419217168638, 'capacity requirements protection']
[0.162419217168638, 'private capacity requirements']
[0.16218453808381866, 'president court mr']
[0.16216481360366253, 'code administrative offences']
[0.16210595160235447, 'decision measure taken']
[0.16207373084583182, 'governed rule law']
