[1.0, u'procedure case originated']
[0.115, u'criminal procedure force']
[0.115, u'deprivation life careful']
[0.115, u'did point avenue']
[0.115, u'disposal effective remedy']
[0.115, u'government alleged applicant']
[0.115, u'ill treatment country']
[0.115, u'judge officer authorised']
[0.115, u'lodge constitutional complaint']
[0.115, u'order high court']
[0.115, u'pecuniary damage costs']
[0.115, u'proceedings directly decisive']
[0.115, u'sentenced years months']
[0.115, u'shall deprived life']
[0.115, u'ustavni zakon ustavnom']
[0.11, u'25 code civil']
[0.11, u'convention russian national']
[0.11, u'court concludes applicant']
[0.11, u'court remedy effective']
[0.11, u'court subject deprivation']
[0.11, u'district tunceli province']
[0.11, u'evidence concerning incident']
[0.11, u'exhausted domestic remedies']
[0.11, u'family life article']
[0.11, u'foresees makes provision']
[0.11, u'indication circumstances conditions']
[0.11, u'judgments decisions 1996']
[0.11, u'observations merits rule']
[0.11, u'physical mental effects']
[0.11, u'polish government government']
[0.11, u'remedy german law']
[0.11, u'shall subjected torture']
[0.11, u'submitted applicant exhausted']
[0.11, u'undermines ability establish']
[0.11, u'verstov\u0161ek lawyers slovenian']
[0.11, u'years months imprisonment']
[0.105, u'19 convention ensure']
[0.105, u'applicant complaint article']
[0.105, u'case constitutional court']
[0.105, u'case law particular']
[0.105, u'domestic remedy allowing']
[0.105, u'falls determined light']
[0.105, u'government did point']
[0.105, u'investigation taken place']
[0.105, u'liberty security person']
[0.105, u'march 2006 court']
[0.105, u'notions private life']
[0.105, u'period applicant detention']
[0.105, u'persons deprived liberty']
[0.105, u'proceedings particular instance']
[0.105, u'relevant determining remedy']
[0.105, u'remedies available excessive']
[0.105, u'required detailed examination']
[0.105, u'state agents involved']
[0.105, u'submit documents exclusive']
[0.10000000000000001, u'22 october 2002']
[0.10000000000000001, u'article 41 unless']
[0.10000000000000001, u'awarded article 41']
[0.10000000000000001, u'compatible article convention']
[0.10000000000000001, u'compatible rule law']
[0.10000000000000001, u'considers circumstances separate']
[0.10000000000000001, u'court notes section']
[0.10000000000000001, u'court violation article']
[0.10000000000000001, u'designed ensure individuals']
[0.10000000000000001, u'disappears events issue']
[0.10000000000000001, u'domestic courts considers']
[0.10000000000000001, u'german law capable']
[0.10000000000000001, u'guaranteed article convention']
[0.10000000000000001, u'organise enforcement judgments']
[0.10000000000000001, u'proceedings pending proceedings']
[0.10000000000000001, u'protected law shall']
[0.10000000000000001, u'reads follows court']
[0.10000000000000001, u'respect alleged breach']
[0.10000000000000001, u'responsible article convention']
[0.10000000000000001, u'states measures designed']
[0.10000000000000001, u'supreme court vrhovno']
[0.095000000000000001, u'article convention having']
[0.095000000000000001, u'authorities violation article']
[0.095000000000000001, u'awards applicants jointly']
[0.095000000000000001, u'complaint concerning length']
[0.095000000000000001, u'criminal law provisions']
[0.095000000000000001, u'domestic law court']
[0.095000000000000001, u'ensure individuals jurisdiction']
[0.095000000000000001, u'entitled hearing reasonable']
[0.095000000000000001, u'execution court judgment']
[0.095000000000000001, u'exercise judicial power']
[0.095000000000000001, u'form happen secured']
[0.095000000000000001, u'government submitted interference']
[0.095000000000000001, u'individuals jurisdiction subjected']
[0.095000000000000001, u'judgment procedure case']
[0.095000000000000001, u'officer authorised law']
[0.095000000000000001, u'proceedings accordingly breach']
[0.095000000000000001, u'proceedings constitutional court']
[0.095000000000000001, u'proceedings pending years']
[0.095000000000000001, u'reasonable prospects success']
[0.095000000000000001, u'received required level']
[0.095000000000000001, u'religious denominations act']
[0.095000000000000001, u'remedy relation complaint']
[0.095000000000000001, u'taken identify perpetrators']
[0.095000000000000001, u'terms unfettered power']
[0.095000000000000001, u'transmitted committee ministers']
[0.095000000000000001, u'victim meaning article']
[0.095000000000000001, u'violation constitutional rights']
[0.089999999999999997, u'52 rules court']
[0.089999999999999997, u'agent mr bembi\u010d']
[0.089999999999999997, u'applicant allegations ill']
[0.089999999999999997, u'applicant personal situation']
[0.089999999999999997, u'application time admissibility']
[0.089999999999999997, u'applied degree flexibility']
[0.089999999999999997, u'case originated applications']
[0.089999999999999997, u'charge entitled fair']
[0.089999999999999997, u'convention taken article']
[0.089999999999999997, u'court excessive failed']
[0.089999999999999997, u'degree flexibility excessive']
[0.089999999999999997, u'deprived life intentionally']
[0.089999999999999997, u'discretion granted executive']
[0.089999999999999997, u'effective remedy german']
[0.089999999999999997, u'investigators failed ensure']
[0.089999999999999997, u'national security public']
[0.089999999999999997, u'obligation conform substantive']
[0.089999999999999997, u'obtained ruling upholding']
[0.089999999999999997, u'offered reasonable prospects']
[0.089999999999999997, u'prescribed law lawful']
[0.089999999999999997, u'property restitution compensation']
[0.089999999999999997, u'provides follows rights']
[0.089999999999999997, u'recoverable article 41']
[0.089999999999999997, u'redress damage created']
[0.089999999999999997, u'required article 13']
[0.089999999999999997, u'tribunal established law']
[0.089999999999999997, u'zagreb croatian government']
[0.085000000000000006, u'25 2006 act']
[0.085000000000000006, u'41 unless established']
[0.085000000000000006, u'97 178 213']
[0.085000000000000006, u'applicant exhausted effective']
[0.085000000000000006, u'article art convention']
[0.085000000000000006, u'authority alleged breach']
[0.085000000000000006, u'awarded comparable cases']
[0.085000000000000006, u'began november 1997']
[0.085000000000000006, u'carried state foresees']
[0.085000000000000006, u'constitutional court awarded']
[0.085000000000000006, u'court assessment evidence']
[0.085000000000000006, u'created delay present']
[0.085000000000000006, u'depend certainty favourable']
[0.085000000000000006, u'deprive individual concerned']
[0.085000000000000006, u'determined light principles']
[0.085000000000000006, u'discretion manner conform']
[0.085000000000000006, u'essentially national law']
[0.085000000000000006, u'hearing held 11']
[0.085000000000000006, u'investigation received required']
[0.085000000000000006, u'legal discretion granted']
[0.085000000000000006, u'length criminal proceedings']
[0.085000000000000006, u'measure basis domestic']
[0.085000000000000006, u'notion effective remedy']
[0.085000000000000006, u'obligations article 46']
[0.085000000000000006, u'office united group']
[0.085000000000000006, u'principle infringement right']
[0.085000000000000006, u'similar present application']
[0.085000000000000006, u'state provide plausible']
[0.085000000000000006, u'time elapsed events']
[0.085000000000000006, u'view bearing mind']
[0.085000000000000006, u'x2011 founded meaning']
[0.080000000000000002, u'178 213 echr']
[0.080000000000000002, u'35 convention grounds']
[0.080000000000000002, u'accordingly violation article']
[0.080000000000000002, u'adequate effective safeguards']
[0.080000000000000002, u'affording redress unreasonable']
[0.080000000000000002, u'appealed points law']
[0.080000000000000002, u'applicant government filed']
[0.080000000000000002, u'article 11 convention']
[0.080000000000000002, u'article 14 convention']
[0.080000000000000002, u'article article convention']
[0.080000000000000002, u'case according special']
[0.080000000000000002, u'circumstances separate issue']
[0.080000000000000002, u'constitutional court decision']
[0.080000000000000002, u'convention german national']
[0.080000000000000002, u'convention useful effect']
[0.080000000000000002, u'court following conviction']
[0.080000000000000002, u'decided deliver written']
[0.080000000000000002, u'dies disappears events']
[0.080000000000000002, u'excessive unsubstantiated argued']
[0.080000000000000002, u'filed observations merits']
[0.080000000000000002, u'ill x2011 founded']
[0.080000000000000002, u'individual concerned status']
[0.080000000000000002, u'integral trial purposes']
[0.080000000000000002, u'law exercise judicial']
[0.080000000000000002, u'law required detailed']
[0.080000000000000002, u'legitimate aim reasonable']
[0.080000000000000002, u'legitimate aims referred']
[0.080000000000000002, u'pecuniary damage loss']
[0.080000000000000002, u'persons relevantly similar']
[0.080000000000000002, u'positive obligations inherent']
[0.080000000000000002, u'ratione materiae provisions']
[0.080000000000000002, u'reparation court shall']
[0.080000000000000002, u'romanian government government']
[0.080000000000000002, u'served applicant counsel']
[0.074999999999999997, u'00 echr 2003']
[0.074999999999999997, u'13 art 13']
[0.074999999999999997, u'26 december 2002']
[0.074999999999999997, u'according special features']
[0.074999999999999997, u'accordingly breach provision']
[0.074999999999999997, u'act federal law']
[0.074999999999999997, u'art 50 convention']
[0.074999999999999997, u'article convention useful']
[0.074999999999999997, u'certain investigative measures']
[0.074999999999999997, u'claim violation article']
[0.074999999999999997, u'country including restrictions']
[0.074999999999999997, u'court award applicant']
[0.074999999999999997, u'court reiterates article']
[0.074999999999999997, u'court respondent state']
[0.074999999999999997, u'court shall examine']
[0.074999999999999997, u'decision institute criminal']
[0.074999999999999997, u'defined convention taken']
[0.074999999999999997, u'detention domestic law']
[0.074999999999999997, u'expressed terms unfettered']
[0.074999999999999997, u'facts applicant born']
[0.074999999999999997, u'finding violation article']
[0.074999999999999997, u'finds breach imposes']
[0.074999999999999997, u'following conviction crime']
[0.074999999999999997, u'given applicant favour']
[0.074999999999999997, u'infringement right set']
[0.074999999999999997, u'investigation file abduction']
[0.074999999999999997, u'law enforcement proceedings']
[0.074999999999999997, u'law high contracting']
[0.074999999999999997, u'obligation organise enforcement']
[0.074999999999999997, u'obtain execution judgment']
[0.074999999999999997, u'office prosecutor office']
[0.074999999999999997, u'paid state budget']
[0.074999999999999997, u'period years months']
[0.074999999999999997, u'proceedings ii relevant']
[0.074999999999999997, u'proceedings police officers']
[0.074999999999999997, u'real immediate risk']
[0.074999999999999997, u'reasonable time set']
[0.074999999999999997, u'respect pecuniary non']
[0.074999999999999997, u'shall paid state']
[0.074999999999999997, u'upholding right case']
[0.070000000000000007, u'14 october 2010']
[0.070000000000000007, u'1995 applicant represented']
[0.070000000000000007, u'assessed case according']
[0.070000000000000007, u'attorney general applicant']
[0.070000000000000007, u'available theory practice']
[0.070000000000000007, u'breach imposes respondent']
[0.070000000000000007, u'celje higher court']
[0.070000000000000007, u'circumstances individual case']
[0.070000000000000007, u'civil code article']
[0.070000000000000007, u'claim relating civil']
[0.070000000000000007, u'compensation shall paid']
[0.070000000000000007, u'concerned status victim']
[0.070000000000000007, u'conflict chechen republic']
[0.070000000000000007, u'conform substantive procedural']
[0.070000000000000007, u'considers applicant complaint']
[0.070000000000000007, u'contracting parties article']
[0.070000000000000007, u'determining remedy effective']
[0.070000000000000007, u'federal constitutional court']
[0.070000000000000007, u'freedoms convention albanian']
[0.070000000000000007, u'government argued claim']
[0.070000000000000007, u'government submitted convincing']
[0.070000000000000007, u'human dignity principle']
[0.070000000000000007, u'impugned measure basis']
[0.070000000000000007, u'instance court excessive']
[0.070000000000000007, u'internal law high']
[0.070000000000000007, u'lack personal space']
[0.070000000000000007, u'legal contracting party']
[0.070000000000000007, u'metres personal space']
[0.070000000000000007, u'originated application russian']
[0.070000000000000007, u'parties article convention']
[0.070000000000000007, u'permitted light importance']
[0.070000000000000007, u'president grand chamber']
[0.070000000000000007, u'provided adequate redress']
[0.070000000000000007, u'provision domestic remedy']
[0.070000000000000007, u'relevantly similar situations']
[0.070000000000000007, u'remain inoperative detriment']
[0.070000000000000007, u'right liberty security']
[0.070000000000000007, u'rights obligations brought']
[0.070000000000000007, u'time limit set']
[0.070000000000000007, u'treatment administered private']
[0.065000000000000002, u'competence ratione temporis']
[0.065000000000000002, u'concerning incident including']
[0.065000000000000002, u'conducted crime scene']
[0.065000000000000002, u'crime penalty provided']
[0.065000000000000002, u'derogation permitted light']
[0.065000000000000002, u'echr 2002 viii']
[0.065000000000000002, u'execution sentence court']
[0.065000000000000002, u'favourable outcome applicant']
[0.065000000000000002, u'findings lukenda judgment']
[0.065000000000000002, u'form adversarial proceedings']
[0.065000000000000002, u'freedoms convention turkish']
[0.065000000000000002, u'health morals protection']
[0.065000000000000002, u'inhuman degrading conditions']
[0.065000000000000002, u'intentionally save execution']
[0.065000000000000002, u'judicial review lawfulness']
[0.065000000000000002, u'justification persons relevantly']
[0.065000000000000002, u'law akhmadova sadulayeva']
[0.065000000000000002, u'lower court judgment']
[0.065000000000000002, u'merits rule 59']
[0.065000000000000002, u'penalty provided law']
[0.065000000000000002, u'practice relevant time']
[0.065000000000000002, u'pre trial investigation']
[0.065000000000000002, u'previous cases explanation']
[0.065000000000000002, u'providing adequate redress']
[0.065000000000000002, u'public prevention crime']
[0.065000000000000002, u'ruling upholding right']
[0.065000000000000002, u'save execution sentence']
[0.065000000000000002, u'state authorities responsible']
[0.065000000000000002, u'time set forth']
[0.065000000000000002, u'view deportation extradition']
[0.065000000000000002, u'way evidence obtained']
[0.059999999999999998, u'168 criminal code']
[0.059999999999999998, u'21 june 2003']
[0.059999999999999998, u'213 echr 2006']
[0.059999999999999998, u'23 september 2004']
[0.059999999999999998, u'57220 00 echr']
[0.059999999999999998, u'absorbed article iii']
[0.059999999999999998, u'administered private individuals']
[0.059999999999999998, u'apart facts essentially']
[0.059999999999999998, u'appearance violation convention']
[0.059999999999999998, u'applicant complained state']
[0.059999999999999998, u'applicant complaints concerning']
[0.059999999999999998, u'applicant suffered pecuniary']
[0.059999999999999998, u'appointed medical expert']
[0.059999999999999998, u'circumstances absolving requirement']
[0.059999999999999998, u'commission article 25']
[0.059999999999999998, u'convention provides follows']
[0.059999999999999998, u'convention ukrainian national']
[0.059999999999999998, u'court ustavni sud']
[0.059999999999999998, u'courts civil matters']
[0.059999999999999998, u'does render remedy']
[0.059999999999999998, u'established international law']
[0.059999999999999998, u'evidence obtained fair']
[0.059999999999999998, u'exhausted effective incumbent']
[0.059999999999999998, u'eyewitness testimony forensic']
[0.059999999999999998, u'force july 2002']
[0.059999999999999998, u'free leave country']
[0.059999999999999998, u'freedoms convention romanian']
[0.059999999999999998, u'freedoms form happen']
[0.059999999999999998, u'function deal errors']
[0.059999999999999998, u'germany lodged court']
[0.059999999999999998, u'including restrictions shall']
[0.059999999999999998, u'law particular complexity']
[0.059999999999999998, u'minimum degree protection']
[0.059999999999999998, u'obligation investigate possible']
[0.059999999999999998, u'outside scope case']
[0.059999999999999998, u'personal space afforded']
[0.059999999999999998, u'proceedings court appointed']
[0.059999999999999998, u'public safety maintenance']
[0.059999999999999998, u'read conjunction state']
[0.059999999999999998, u'reasonable time referred']
[0.059999999999999998, u'regard decision article']
[0.059999999999999998, u'requisite accessibility effectiveness']
[0.059999999999999998, u'rights freedoms defined']
[0.059999999999999998, u'square metres personal']
[0.059999999999999998, u'stake applicant litigation']
[0.059999999999999998, u'statement investigation did']
[0.059999999999999998, u'sufficiently clear way']
[0.059999999999999998, u'time referred article']
[0.059999999999999998, u'upheld applicant appeal']
[0.055, u'15 june 2004']
[0.055, u'98 march 2003']
[0.055, u'accordance procedure prescribed']
[0.055, u'acknowledged logged custody']
[0.055, u'application rule 39']
[0.055, u'appropriate legislative measures']
[0.055, u'article 13 art']
[0.055, u'article 168 criminal']
[0.055, u'article 30 convention']
[0.055, u'article requires states']
[0.055, u'assess evidence court']
[0.055, u'committee ministers supervision']
[0.055, u'complained conditions detention']
[0.055, u'contracting states requirement']
[0.055, u'convention protocols follows']
[0.055, u'convention taken conjunction']
[0.055, u'conviction crime penalty']
[0.055, u'court notes circumstances']
[0.055, u'dignity principle infringement']
[0.055, u'domestic law summarised']
[0.055, u'enshrines fundamental values']
[0.055, u'examine merits application']
[0.055, u'existence formal remedies']
[0.055, u'expression opinion people']
[0.055, u'fact law required']
[0.055, u'federation european court']
[0.055, u'finds government submitted']
[0.055, u'free expression opinion']
[0.055, u'ill treatment applicant']
[0.055, u'ill x2011 treatment']
[0.055, u'implies inter alia']
[0.055, u'kingdom government government']
[0.055, u'lack requisite accessibility']
[0.055, u'maintenance ordre public']
[0.055, u'notes government did']
[0.055, u'obligation article 46']
[0.055, u'partial reparation court']
[0.055, u'points operative provisions']
[0.055, u'poland lodged court']
[0.055, u'protocols thereto internal']
[0.055, u'refers essentially national']
[0.055, u'regard case law']
[0.055, u'regarded integral trial']
[0.055, u'section 25 2006']
[0.055, u'securing judicial decision']
[0.055, u'sees reason reach']
[0.055, u'shall free leave']
[0.055, u'situation existing breach']
[0.055, u'substantial grounds shown']
[0.055, u'suffering inherent detention']
[0.050000000000000003, u'14 governing power']
[0.050000000000000003, u'breach rights convention']
[0.050000000000000003, u'case law subject']
[0.050000000000000003, u'cases established case']
[0.050000000000000003, u'close affinity effective']
[0.050000000000000003, u'considered finding violation']
[0.050000000000000003, u'control entry residence']
[0.050000000000000003, u'convention case law']
[0.050000000000000003, u'court considers conditions']
[0.050000000000000003, u'court recalls applicants']
[0.050000000000000003, u'decision served applicant']
[0.050000000000000003, u'detained violation guarantees']
[0.050000000000000003, u'diminishes human dignity']
[0.050000000000000003, u'enforcement proceedings 21']
[0.050000000000000003, u'errors committed lower']
[0.050000000000000003, u'essentially accordingly present']
[0.050000000000000003, u'fair public hearing']
[0.050000000000000003, u'freedoms parties submissions']
[0.050000000000000003, u'granted legal aid']
[0.050000000000000003, u'high court judgment']
[0.050000000000000003, u'implication effective official']
[0.050000000000000003, u'important personal securing']
[0.050000000000000003, u'incident including inter']
[0.050000000000000003, u'judged ineffective month']
[0.050000000000000003, u'judgments given favour']
[0.050000000000000003, u'lays obligation conform']
[0.050000000000000003, u'leave country country']
[0.050000000000000003, u'leave country including']
[0.050000000000000003, u'life intentionally save']
[0.050000000000000003, u'national authorities acknowledged']
[0.050000000000000003, u'objection failure exhaust']
[0.050000000000000003, u'paragraph article protocol']
[0.050000000000000003, u'practising plovdiv bulgarian']
[0.050000000000000003, u'proceedings supreme court']
[0.050000000000000003, u'pursue legitimate aim']
[0.050000000000000003, u'reasonable intervals secret']
[0.050000000000000003, u'relinquished jurisdiction favour']
[0.050000000000000003, u'requirements article convention']
[0.050000000000000003, u'right case heard']
[0.050000000000000003, u'right leave country']
[0.050000000000000003, u'secret ballot conditions']
[0.050000000000000003, u'sentence court following']
[0.050000000000000003, u'slovakian government government']
[0.050000000000000003, u'special circumstances absolving']
[0.050000000000000003, u'state budget months']
[0.050000000000000003, u'state convention substantial']
[0.050000000000000003, u'sud republike hrvatske']
[0.050000000000000003, u'threatening life nation']
[0.050000000000000003, u'undertake hold free']
[0.050000000000000003, u'use force police']
[0.050000000000000003, u'ustavni sud republike']
[0.050000000000000003, u'utmost importance effective']
[0.044999999999999998, u'1999 march 2000']
[0.044999999999999998, u'2005 constitutional court']
[0.044999999999999998, u'22 january 2009']
[0.044999999999999998, u'26 april 2005']
[0.044999999999999998, u'29 july 2004']
[0.044999999999999998, u'44 art 48']
[0.044999999999999998, u'alleged violations article']
[0.044999999999999998, u'applicant sustained injuries']
[0.044999999999999998, u'applicants complained article']
[0.044999999999999998, u'ballot conditions ensure']
[0.044999999999999998, u'compensation lieu restitution']
[0.044999999999999998, u'convention close affinity']
[0.044999999999999998, u'convention grounds declaring']
[0.044999999999999998, u'convention slovakian national']
[0.044999999999999998, u'court considers appropriate']
[0.044999999999999998, u'court held complaint']
[0.044999999999999998, u'decision measure taken']
[0.044999999999999998, u'domestic law akhmadova']
[0.044999999999999998, u'essential clear detailed']
[0.044999999999999998, u'european committee prevention']
[0.044999999999999998, u'existed domestic law']
[0.044999999999999998, u'facts essentially accordingly']
[0.044999999999999998, u'freedoms convention macedonian']
[0.044999999999999998, u'german government government']
[0.044999999999999998, u'governing power judge']
[0.044999999999999998, u'government failed submit']
[0.044999999999999998, u'having regard decision']
[0.044999999999999998, u'international covenant civil']
[0.044999999999999998, u'law did provide']
[0.044999999999999998, u'law ensure cases']
[0.044999999999999998, u'morals protection rights']
[0.044999999999999998, u'notes application manifestly']
[0.044999999999999998, u'offers alternative remedy']
[0.044999999999999998, u'ordre public prevention']
[0.044999999999999998, u'paragraph article 10']
[0.044999999999999998, u'personal securing judicial']
[0.044999999999999998, u'power judge committees']
[0.044999999999999998, u'proceedings lawfulness detention']
[0.044999999999999998, u'proof drawing inferences']
[0.044999999999999998, u'provision read conjunction']
[0.044999999999999998, u'recent case law']
[0.044999999999999998, u'redress unreasonable length']
[0.044999999999999998, u'regards costs expenses']
[0.044999999999999998, u'remote consequences sufficient']
[0.044999999999999998, u'republic moldova lodged']
[0.044999999999999998, u'request payment lodged']
[0.044999999999999998, u'responsibility damage act']
[0.044999999999999998, u'right claim relating']
[0.044999999999999998, u'role court determine']
[0.044999999999999998, u'rule promote security']
[0.044999999999999998, u'safety maintenance ordre']
[0.044999999999999998, u'speediness remedial action']
[0.044999999999999998, u'state liability act']
[0.044999999999999998, u'substance complained lack']
[0.044999999999999998, u'supreme court cassation']
[0.044999999999999998, u'supreme court justice']
[0.044999999999999998, u'thereto internal law']
[0.044999999999999998, u'trial purposes article']
[0.044999999999999998, u'violation convention protocols']
[0.044999999999999998, u'violation convention right']
[0.040000000000000001, u'13 art art']
[0.040000000000000001, u'2002 x2011 viii']
[0.040000000000000001, u'21 july 1997']
[0.040000000000000001, u'25 february 1993']
[0.040000000000000001, u'40 applicant complained']
[0.040000000000000001, u'arrest detention person']
[0.040000000000000001, u'carry meaningful investigation']
[0.040000000000000001, u'committed lower courts']
[0.040000000000000001, u'complaint article 127']
[0.040000000000000001, u'concordant inferences similar']
[0.040000000000000001, u'conditions ensure free']
[0.040000000000000001, u'context conflict chechen']
[0.040000000000000001, u'contrary article 13']
[0.040000000000000001, u'convention notes inadmissible']
[0.040000000000000001, u'court case law']
[0.040000000000000001, u'court case parties']
[0.040000000000000001, u'court delivered judgment']
[0.040000000000000001, u'court dismissed government']
[0.040000000000000001, u'court dismisses government']
[0.040000000000000001, u'damage act 1988']
[0.040000000000000001, u'day applicant instituted']
[0.040000000000000001, u'dealt reasonable time']
[0.040000000000000001, u'domestic law article']
[0.040000000000000001, u'doubt proof follow']
[0.040000000000000001, u'elections reasonable intervals']
[0.040000000000000001, u'ensure investigation received']
[0.040000000000000001, u'examine case article']
[0.040000000000000001, u'extent impair essence']
[0.040000000000000001, u'failed identify perpetrators']
[0.040000000000000001, u'failing lack requisite']
[0.040000000000000001, u'failure enforce final']
[0.040000000000000001, u'finds decision measure']
[0.040000000000000001, u'follows right liberty']
[0.040000000000000001, u'free elections reasonable']
[0.040000000000000001, u'freedoms defined convention']
[0.040000000000000001, u'grounds shown believing']
[0.040000000000000001, u'hearing does lay']
[0.040000000000000001, u'impair essence deprive']
[0.040000000000000001, u'imposing contracting states']
[0.040000000000000001, u'institution criminal proceedings']
[0.040000000000000001, u'judgment given court']
[0.040000000000000001, u'law court imposing']
[0.040000000000000001, u'law lays obligation']
[0.040000000000000001, u'legal authority authority']
[0.040000000000000001, u'longer usefully conducted']
[0.040000000000000001, u'notes judgments given']
[0.040000000000000001, u'objective reasonable justification']
[0.040000000000000001, u'obligations inherent effective']
[0.040000000000000001, u'originated application yugoslav']
[0.040000000000000001, u'partially conflict obligations']
[0.040000000000000001, u'parties undertake hold']
[0.040000000000000001, u'period runs date']
[0.040000000000000001, u'prescribed law necessary']
[0.040000000000000001, u'prevention torture inhuman']
[0.040000000000000001, u'private life home']
[0.040000000000000001, u'promote security law']
[0.040000000000000001, u'protected convention article']
[0.040000000000000001, u'quality case law']
[0.040000000000000001, u'quality law question']
[0.040000000000000001, u'reasonable time guaranteed']
[0.040000000000000001, u'relevant follows article']
[0.040000000000000001, u'remedy article 127']
[0.040000000000000001, u'republic lodged court']
[0.040000000000000001, u'security law ensure']
[0.040000000000000001, u'sex age state']
[0.040000000000000001, u'strictly necessary conduct']
[0.040000000000000001, u'subjected ill treatment']
[0.040000000000000001, u'success burden proof']
[0.040000000000000001, u'violation constitute sufficient']
[0.035000000000000003, u'00 60237 00']
[0.035000000000000003, u'00 68563 01']
[0.035000000000000003, u'58698 00 echr']
[0.035000000000000003, u'answered proceedings including']
[0.035000000000000003, u'appears case file']
[0.035000000000000003, u'application yugoslav republic']
[0.035000000000000003, u'applications apart facts']
[0.035000000000000003, u'article 31 art']
[0.035000000000000003, u'article 36 convention']
[0.035000000000000003, u'article secures right']
[0.035000000000000003, u'aspects right fair']
[0.035000000000000003, u'authority high contracting']
[0.035000000000000003, u'case military prosecutor']
[0.035000000000000003, u'claim compensation respect']
[0.035000000000000003, u'claim excessive unsubstantiated']
[0.035000000000000003, u'claims submitted applicants']
[0.035000000000000003, u'committees decide cases']
[0.035000000000000003, u'communicate complaints concerning']
[0.035000000000000003, u'complained did effective']
[0.035000000000000003, u'concerned allows partial']
[0.035000000000000003, u'consequences sufficient bring']
[0.035000000000000003, u'contracting party completely']
[0.035000000000000003, u'convention article guarantees']
[0.035000000000000003, u'convention substantial grounds']
[0.035000000000000003, u'court determine matter']
[0.035000000000000003, u'court examined complaints']
[0.035000000000000003, u'court quashed decision']
[0.035000000000000003, u'court regarded integral']
[0.035000000000000003, u'court reject application']
[0.035000000000000003, u'court rule 52']
[0.035000000000000003, u'covenant civil political']
[0.035000000000000003, u'decide cases established']
[0.035000000000000003, u'discrimination article 14']
[0.035000000000000003, u'distribution burden proof']
[0.035000000000000003, u'domestic legal allowed']
[0.035000000000000003, u'echr 2000 ix']
[0.035000000000000003, u'enforcement proceedings debtor']
[0.035000000000000003, u'essence deprive effectiveness']
[0.035000000000000003, u'european integration human']
[0.035000000000000003, u'fair hearing does']
[0.035000000000000003, u'final decision process']
[0.035000000000000003, u'foreign commonwealth office']
[0.035000000000000003, u'formal remedies legal']
[0.035000000000000003, u'freedoms convention german']
[0.035000000000000003, u'fundamental values democratic']
[0.035000000000000003, u'german national mr']
[0.035000000000000003, u'greek government government']
[0.035000000000000003, u'human rights violations']
[0.035000000000000003, u'interference pursued legitimate']
[0.035000000000000003, u'international law subject']
[0.035000000000000003, u'ireland lodged court']
[0.035000000000000003, u'judgment 25 february']
[0.035000000000000003, u'juridical quality case']
[0.035000000000000003, u'law subject court']
[0.035000000000000003, u'lay rules admissibility']
[0.035000000000000003, u'limited liability company']
[0.035000000000000003, u'make reparation consequences']
[0.035000000000000003, u'mechanism establishing liability']
[0.035000000000000003, u'ms valeria lutkovska']
[0.035000000000000003, u'national law lays']
[0.035000000000000003, u'necessary conduct diminishes']
[0.035000000000000003, u'obligation carry effective']
[0.035000000000000003, u'obligations brought court']
[0.035000000000000003, u'particular complexity case']
[0.035000000000000003, u'parties did dispute']
[0.035000000000000003, u'plovdiv bulgarian government']
[0.035000000000000003, u'position analyse juridical']
[0.035000000000000003, u'provided domestic law']
[0.035000000000000003, u'react prior preparation']
[0.035000000000000003, u'real risk treatment']
[0.035000000000000003, u'reasonable doubt proof']
[0.035000000000000003, u'redressing convention grievances']
[0.035000000000000003, u'remedy expedited determination']
[0.035000000000000003, u'repetition orders set']
[0.035000000000000003, u'republic germany lodged']
[0.035000000000000003, u'requirement incorporate convention']
[0.035000000000000003, u'requires states measures']
[0.035000000000000003, u'respect loss earnings']
[0.035000000000000003, u'rule 59 appeared']
[0.035000000000000003, u'second fourth applicants']
[0.035000000000000003, u'section court rule']
[0.035000000000000003, u'secured domestic legal']
[0.035000000000000003, u'secures right claim']
[0.035000000000000003, u'slovakian national mr']
[0.035000000000000003, u'threats national security']
[0.029999999999999999, u'00 60242 00']
[0.029999999999999999, u'18 october 1996']
[0.029999999999999999, u'50 present case']
[0.029999999999999999, u'59 appeared court']
[0.029999999999999999, u'96 33986 96']
[0.029999999999999999, u'alleged violation articles']
[0.029999999999999999, u'analyse juridical quality']
[0.029999999999999999, u'appeal upheld judgment']
[0.029999999999999999, u'applicant claim victim']
[0.029999999999999999, u'art 44 art']
[0.029999999999999999, u'art art 13']
[0.029999999999999999, u'assessment evidence establishment']
[0.029999999999999999, u'available excessive legal']
[0.029999999999999999, u'brought promptly judge']
[0.029999999999999999, u'case law supreme']
[0.029999999999999999, u'civil rights meaning']
[0.029999999999999999, u'compensation non x2011']
[0.029999999999999999, u'connections remote consequences']
[0.029999999999999999, u'considers complaint manifestly']
[0.029999999999999999, u'contracting states opportunity']
[0.029999999999999999, u'convention court awards']
[0.029999999999999999, u'convention rule 24']
[0.029999999999999999, u'costs preparation presentation']
[0.029999999999999999, u'court considers instant']
[0.029999999999999999, u'court imposing contracting']
[0.029999999999999999, u'court speculate outcome']
[0.029999999999999999, u'criminal case suspended']
[0.029999999999999999, u'criteria laid case']
[0.029999999999999999, u'decided speedily court']
[0.029999999999999999, u'decision measure decision']
[0.029999999999999999, u'decision process exhaustion']
[0.029999999999999999, u'deprived liberty arrest']
