[1.0, u'doctor']
[0.080000000000000002, u'costa']
[0.080000000000000002, u'duties']
[0.080000000000000002, u'et']
[0.080000000000000002, u'featured']
[0.080000000000000002, u'improvement']
[0.080000000000000002, u'impunity']
[0.080000000000000002, u'interferon']
[0.080000000000000002, u'january']
[0.080000000000000002, u'main']
[0.080000000000000002, u'medically']
[0.080000000000000002, u'nikolay']
[0.080000000000000002, u'overnight']
[0.080000000000000002, u'petitions']
[0.080000000000000002, u'problems']
[0.080000000000000002, u'prolonged']
[0.080000000000000002, u'reach']
[0.080000000000000002, u'reasonableness']
[0.080000000000000002, u'receive']
[0.080000000000000002, u'reopened']
[0.080000000000000002, u'r\u0103zvan']
[0.080000000000000002, u'separate']
[0.080000000000000002, u'strasbourg']
[0.080000000000000002, u'unsatisfactory']
[0.080000000000000002, u'vietu']
[0.080000000000000002, u'violent']
[0.080000000000000002, u'warned']
[0.080000000000000002, u'windows']
[0.080000000000000002, u'wit']
[0.080000000000000002, u'witness']
[0.070000000000000007, u'1998']
[0.070000000000000007, u'272']
[0.070000000000000007, u'47916']
[0.070000000000000007, u'66460']
[0.070000000000000007, u'acquittal']
[0.070000000000000007, u'anghelescu']
[0.070000000000000007, u'appreciation']
[0.070000000000000007, u'arouses']
[0.070000000000000007, u'assailant']
[0.070000000000000007, u'bonello']
[0.070000000000000007, u'bragadireanu']
[0.070000000000000007, u'cf']
[0.070000000000000007, u'compensation']
[0.070000000000000007, u'concerned']
[0.070000000000000007, u'conform']
[0.070000000000000007, u'courthouse']
[0.070000000000000007, u'covenant']
[0.070000000000000007, u'departure']
[0.070000000000000007, u'dependant']
[0.070000000000000007, u'dissenting']
[0.070000000000000007, u'dragged']
[0.070000000000000007, u'dragoljub']
[0.070000000000000007, u'elisabeth']
[0.070000000000000007, u'emergency']
[0.070000000000000007, u'exemplary']
[0.070000000000000007, u'eyes']
[0.070000000000000007, u'forensic']
[0.070000000000000007, u'helsinki']
[0.070000000000000007, u'incriminate']
[0.070000000000000007, u'inf']
[0.070000000000000007, u'invited']
[0.070000000000000007, u'malechkov']
[0.070000000000000007, u'memorial']
[0.070000000000000007, u'merits']
[0.070000000000000007, u'nature']
[0.070000000000000007, u'notify']
[0.070000000000000007, u'organise']
[0.070000000000000007, u'outnumbered']
[0.070000000000000007, u'pepper']
[0.070000000000000007, u'point']
[0.070000000000000007, u'preventing']
[0.070000000000000007, u'promptly']
[0.070000000000000007, u'p\u0101rvalde']
[0.070000000000000007, u'reasonably']
[0.070000000000000007, u'remittals']
[0.070000000000000007, u'runs']
[0.070000000000000007, u'safeguarded']
[0.070000000000000007, u'sine']
[0.070000000000000007, u'sits']
[0.070000000000000007, u'sons']
[0.070000000000000007, u'test']
[0.070000000000000007, u'truthfulness']
[0.070000000000000007, u'village']
[0.070000000000000007, u'war']
[0.059999999999999998, u'25498']
[0.059999999999999998, u'308']
[0.059999999999999998, u'artificial']
[0.059999999999999998, u'banking']
[0.059999999999999998, u'bathroom']
[0.059999999999999998, u'bj\xf6rgvinsson']
[0.059999999999999998, u'coercive']
[0.059999999999999998, u'conclusion']
[0.059999999999999998, u'confirming']
[0.059999999999999998, u'contravention']
[0.059999999999999998, u'convinced']
[0.059999999999999998, u'david']
[0.059999999999999998, u'dean']
[0.059999999999999998, u'derided']
[0.059999999999999998, u'discourage']
[0.059999999999999998, u'drawing']
[0.059999999999999998, u'drink']
[0.059999999999999998, u'dziennik']
[0.059999999999999998, u'einhorn']
[0.059999999999999998, u'expert']
[0.059999999999999998, u'far']
[0.059999999999999998, u'grievances']
[0.059999999999999998, u'harassment']
[0.059999999999999998, u'hin']
[0.059999999999999998, u'identifying']
[0.059999999999999998, u'ineta']
[0.059999999999999998, u'input']
[0.059999999999999998, u'instruments']
[0.059999999999999998, u'ireneu']
[0.059999999999999998, u'iv']
[0.059999999999999998, u'lawrence']
[0.059999999999999998, u'month']
[0.059999999999999998, u'morning']
[0.059999999999999998, u'needs']
[0.059999999999999998, u'nicolas']
[0.059999999999999998, u'particularly']
[0.059999999999999998, u'possessions']
[0.059999999999999998, u'postupku']
[0.059999999999999998, u'precious']
[0.059999999999999998, u'queries']
[0.059999999999999998, u'renal']
[0.059999999999999998, u'render']
[0.059999999999999998, u'resettlement']
[0.059999999999999998, u'safety']
[0.059999999999999998, u'shell']
[0.059999999999999998, u'sleeping']
[0.059999999999999998, u'stay']
[0.059999999999999998, u'succession']
[0.059999999999999998, u'suspicion']
[0.059999999999999998, u'threatened']
[0.059999999999999998, u'usefully']
[0.059999999999999998, u'zdrowotnej']
[0.050000000000000003, u'307']
[0.050000000000000003, u'416']
[0.050000000000000003, u'adjunct']
[0.050000000000000003, u'assault']
[0.050000000000000003, u'bgn']
[0.050000000000000003, u'cage']
[0.050000000000000003, u'charging']
[0.050000000000000003, u'coincides']
[0.050000000000000003, u'compelling']
[0.050000000000000003, u'compensatory']
[0.050000000000000003, u'correctional']
[0.050000000000000003, u'dangerous']
[0.050000000000000003, u'deference']
[0.050000000000000003, u'destruction']
[0.050000000000000003, u'discharged']
[0.050000000000000003, u'discovered']
[0.050000000000000003, u'ducts']
[0.050000000000000003, u'dvoynykh']
[0.050000000000000003, u'effect']
[0.050000000000000003, u'eren']
[0.050000000000000003, u'executive']
[0.050000000000000003, u'expose']
[0.050000000000000003, u'gazette']
[0.050000000000000003, u'gc']
[0.050000000000000003, u'guilty']
[0.050000000000000003, u'g\xf6\xe7men']
[0.050000000000000003, u'height']
[0.050000000000000003, u'improper']
[0.050000000000000003, u'incurable']
[0.050000000000000003, u'initiate']
[0.050000000000000003, u'intentional']
[0.050000000000000003, u'investigate']
[0.050000000000000003, u'investigators']
[0.050000000000000003, u'investigatory']
[0.050000000000000003, u'involve']
[0.050000000000000003, u'judgments']
[0.050000000000000003, u'linked']
[0.050000000000000003, u'macedonian']
[0.050000000000000003, u'metal']
[0.050000000000000003, u'method']
[0.050000000000000003, u'nasimi']
[0.050000000000000003, u'nielsen']
[0.050000000000000003, u'number']
[0.050000000000000003, u'offer']
[0.050000000000000003, u'opieki']
[0.050000000000000003, u'opposition']
[0.050000000000000003, u'ordinance']
[0.050000000000000003, u'outgoing']
[0.050000000000000003, u'pecuniary']
[0.050000000000000003, u'pounds']
[0.050000000000000003, u'proves']
[0.050000000000000003, u'related']
[0.050000000000000003, u'risks']
[0.050000000000000003, u'roadblock']
[0.050000000000000003, u'searching']
[0.050000000000000003, u'seriously']
[0.050000000000000003, u'skinheads']
[0.050000000000000003, u'suffered']
[0.050000000000000003, u'supervised']
[0.050000000000000003, u'sverre']
[0.050000000000000003, u'thereon']
[0.050000000000000003, u'trl']
[0.050000000000000003, u'ustawa']
[0.050000000000000003, u'uttered']
[0.050000000000000003, u'valid']
[0.050000000000000003, u'varnava']
[0.050000000000000003, u'vitalie']
[0.050000000000000003, u'ward']
[0.050000000000000003, u'warranted']
[0.050000000000000003, u'yugoslavia']
[0.040000000000000001, u'293']
[0.040000000000000001, u'72000']
[0.040000000000000001, u'affords']
[0.040000000000000001, u'air']
[0.040000000000000001, u'alcohol']
[0.040000000000000001, u'aleksandrovich']
[0.040000000000000001, u'alien']
[0.040000000000000001, u'apply']
[0.040000000000000001, u'arouse']
[0.040000000000000001, u'attended']
[0.040000000000000001, u'bail']
[0.040000000000000001, u'baka']
[0.040000000000000001, u'blood']
[0.040000000000000001, u'breach']
[0.040000000000000001, u'building']
[0.040000000000000001, u'bulgaria']
[0.040000000000000001, u'class']
[0.040000000000000001, u'comment']
[0.040000000000000001, u'corneliu']
[0.040000000000000001, u'dangerousness']
[0.040000000000000001, u'decided']
[0.040000000000000001, u'determined']
[0.040000000000000001, u'disappeared']
[0.040000000000000001, u'dispatch']
[0.040000000000000001, u'distress']
[0.040000000000000001, u'fear']
[0.040000000000000001, u'getiren']
[0.040000000000000001, u'haematomas']
[0.040000000000000001, u'handled']
[0.040000000000000001, u'hardship']
[0.040000000000000001, u'hospitalisation']
[0.040000000000000001, u'humanitarian']
[0.040000000000000001, u'immigration']
[0.040000000000000001, u'infection']
[0.040000000000000001, u'interrogated']
[0.040000000000000001, u'issue']
[0.040000000000000001, u'itt']
[0.040000000000000001, u'jelgava']
[0.040000000000000001, u'lead']
[0.040000000000000001, u'maintenance']
[0.040000000000000001, u'makes']
[0.040000000000000001, u'malenko']
[0.040000000000000001, u'marc']
[0.040000000000000001, u'migrationsverket']
[0.040000000000000001, u'minimum']
[0.040000000000000001, u'obey']
[0.040000000000000001, u'obligacionim']
[0.040000000000000001, u'okkal\u0131']
[0.040000000000000001, u'organs']
[0.040000000000000001, u'participated']
[0.040000000000000001, u'physically']
[0.040000000000000001, u'prawa']
[0.040000000000000001, u'process']
[0.040000000000000001, u'proclaims']
[0.040000000000000001, u'proven']
[0.040000000000000001, u'racist']
[0.040000000000000001, u'records']
[0.040000000000000001, u'refuse']
[0.040000000000000001, u'reproached']
[0.040000000000000001, u'requirement']
[0.040000000000000001, u'restriction']
[0.040000000000000001, u'rostov']
[0.040000000000000001, u'scene']
[0.040000000000000001, u'seeker']
[0.040000000000000001, u'shaking']
[0.040000000000000001, u'spaces']
[0.040000000000000001, u'spelled']
[0.040000000000000001, u'sud']
[0.040000000000000001, u'supervise']
[0.040000000000000001, u's\xf8ren']
[0.040000000000000001, u's\u0105d']
[0.040000000000000001, u'teacher']
[0.040000000000000001, u'terminal']
[0.040000000000000001, u'terrain']
[0.040000000000000001, u'transaction']
[0.040000000000000001, u'tymczasowe']
[0.040000000000000001, u'types']
[0.040000000000000001, u'viral']
[0.040000000000000001, u'young']
[0.029999999999999999, u'1070']
[0.029999999999999999, u'2002']
[0.029999999999999999, u'2559']
[0.029999999999999999, u'3456']
[0.029999999999999999, u'415']
[0.029999999999999999, u'70']
[0.029999999999999999, u'accommodating']
[0.029999999999999999, u'agreed']
[0.029999999999999999, u'allowing']
[0.029999999999999999, u'ambulance']
[0.029999999999999999, u'apelacyjny']
[0.029999999999999999, u'aspects']
[0.029999999999999999, u'attempt']
[0.029999999999999999, u'baku']
[0.029999999999999999, u'bunks']
[0.029999999999999999, u'colour']
[0.029999999999999999, u'connected']
[0.029999999999999999, u'convicts']
[0.029999999999999999, u'correspond']
[0.029999999999999999, u'courtrooms']
[0.029999999999999999, u'criteria']
[0.029999999999999999, u'dates']
[0.029999999999999999, u'declaring']
[0.029999999999999999, u'detainees']
[0.029999999999999999, u'disobedience']
[0.029999999999999999, u'dna']
[0.029999999999999999, u'duress']
[0.029999999999999999, u'ehrac']
[0.029999999999999999, u'enable']
[0.029999999999999999, u'entailing']
[0.029999999999999999, u'ex']
[0.029999999999999999, u'exceptions']
[0.029999999999999999, u'experts']
[0.029999999999999999, u'explored']
[0.029999999999999999, u'factors']
[0.029999999999999999, u'factory']
[0.029999999999999999, u'falling']
[0.029999999999999999, u'gbp']
[0.029999999999999999, u'gender']
[0.029999999999999999, u'governor']
[0.029999999999999999, u'go\u0142ek']
[0.029999999999999999, u'great']
[0.029999999999999999, u'guaranteed']
[0.029999999999999999, u'humiliates']
[0.029999999999999999, u'immobilised']
[0.029999999999999999, u'independence']
[0.029999999999999999, u'infested']
[0.029999999999999999, u'injured']
[0.029999999999999999, u'juhnke']
[0.029999999999999999, u'kicked']
[0.029999999999999999, u'kurdistan']
[0.029999999999999999, u'lex']
[0.029999999999999999, u'local']
[0.029999999999999999, u'making']
[0.029999999999999999, u'minor']
[0.029999999999999999, u'motivated']
[0.029999999999999999, u'm\xb2']
[0.029999999999999999, u'naismith']
[0.029999999999999999, u'needed']
[0.029999999999999999, u'new']
[0.029999999999999999, u'objections']
[0.029999999999999999, u'ordinary']
[0.029999999999999999, u'overtones']
[0.029999999999999999, u'o\u011flu']
[0.029999999999999999, u'painful']
[0.029999999999999999, u'parent']
[0.029999999999999999, u'plaintiff']
[0.029999999999999999, u'possibilities']
[0.029999999999999999, u'promoted']
[0.029999999999999999, u'publicity']
[0.029999999999999999, u'ray']
[0.029999999999999999, u'reactions']
[0.029999999999999999, u'refusing']
[0.029999999999999999, u'reliable']
[0.029999999999999999, u'remedies']
[0.029999999999999999, u'report']
[0.029999999999999999, u'requisite']
[0.029999999999999999, u'retracted']
[0.029999999999999999, u'reunification']
[0.029999999999999999, u'rodki']
[0.029999999999999999, u'secured']
[0.029999999999999999, u'stafford']
[0.029999999999999999, u'stead']
[0.029999999999999999, u'threats']
[0.029999999999999999, u'toothache']
[0.029999999999999999, u'tsentralniy']
[0.029999999999999999, u'united']
[0.029999999999999999, u'unless']
[0.029999999999999999, u'unreasoned']
[0.029999999999999999, u'ustaw']
[0.029999999999999999, u'vilhj\xe1lmsson']
[0.029999999999999999, u'vitamins']
[0.029999999999999999, u'yudkivska']
[0.029999999999999999, u'\u0142\xf3d\u017a']
[0.02, u'000']
[0.02, u'103']
[0.02, u'20']
[0.02, u'22']
[0.02, u'267']
[0.02, u'28']
[0.02, u'287']
[0.02, u'289']
[0.02, u'303']
[0.02, u'46']
[0.02, u'535']
[0.02, u'adapted']
[0.02, u'admitted']
[0.02, u'advocates']
[0.02, u'agreement']
[0.02, u'analysis']
[0.02, u'applicability']
[0.02, u'aresztowanie']
[0.02, u'assessed']
[0.02, u'beyo\u011flu']
[0.02, u'bullets']
[0.02, u'came']
[0.02, u'cars']
[0.02, u'certificates']
[0.02, u'charges']
[0.02, u'chechens']
[0.02, u'chief']
[0.02, u'claimed']
[0.02, u'colony']
[0.02, u'combination']
[0.02, u'commute']
[0.02, u'conclusively']
[0.02, u'confidence']
[0.02, u'consisted']
[0.02, u'counselling']
[0.02, u'cpt']
[0.02, u'cruel']
[0.02, u'debases']
[0.02, u'delegate']
[0.02, u'deliberately']
[0.02, u'demonstrations']
[0.02, u'development']
[0.02, u'disorders']
[0.02, u'disparity']
[0.02, u'doctors']
[0.02, u'effecting']
[0.02, u'entirely']
[0.02, u'environment']
[0.02, u'exceed']
[0.02, u'exceeded']
[0.02, u'exhaustion']
[0.02, u'expressly']
[0.02, u'eyesight']
[0.02, u'fail']
[0.02, u'fedotov']
[0.02, u'fl\xfcchtlingshilfe']
[0.02, u'france']
[0.02, u'hindered']
[0.02, u'hold']
[0.02, u'hot']
[0.02, u'implicit']
[0.02, u'incomplete']
[0.02, u'incontinence']
[0.02, u'incriminating']
[0.02, u'inferences']
[0.02, u'inherent']
[0.02, u'inspectorate']
[0.02, u'instructions']
[0.02, u'interference']
[0.02, u'involvement']
[0.02, u'iovchev']
[0.02, u'kharkiv']
[0.02, u'killings']
[0.02, u'lastly']
[0.02, u'lawful']
[0.02, u'lawfully']
[0.02, u'legality']
[0.02, u'legislation']
[0.02, u'likums']
[0.02, u'living']
[0.02, u'london']
[0.02, u'male']
[0.02, u'meaning']
[0.02, u'modifications']
[0.02, u'monthly']
[0.02, u'nation']
[0.02, u'necrosis']
[0.02, u'odnosima']
[0.02, u'opinion']
[0.02, u'opuz']
[0.02, u'overall']
[0.02, u'parole']
[0.02, u'particular']
[0.02, u'physiological']
[0.02, u'politically']
[0.02, u'precise']
[0.02, u'preparatory']
[0.02, u'presupposes']
[0.02, u'prevailing']
[0.02, u'probably']
[0.02, u'profound']
[0.02, u'prohibition']
[0.02, u'prohibits']
[0.02, u'proviso']
[0.02, u'psychologist']
[0.02, u'purpose']
[0.02, u'racially']
[0.02, u'racism']
[0.02, u'rajona']
[0.02, u'reaction']
[0.02, u'region']
[0.02, u'relationship']
[0.02, u'remanded']
[0.02, u'remove']
[0.02, u'reply']
[0.02, u'reports']
[0.02, u'salduz']
[0.02, u'samples']
[0.02, u'sensitive']
[0.02, u'services']
[0.02, u'sheet']
[0.02, u'soft']
[0.02, u'solicitors']
[0.02, u'spell']
[0.02, u'stateless']
[0.02, u'stepfathers']
[0.02, u'stigma']
[0.02, u'subjecting']
[0.02, u'suitable']
[0.02, u'supervisory']
[0.02, u'susceptible']
[0.02, u'sustained']
[0.02, u'tear']
[0.02, u'tiesas']
[0.02, u'transpires']
[0.02, u'tulkens']
[0.02, u'unsanitary']
[0.02, u'usd']
[0.02, u'values']
[0.02, u'violates']
[0.02, u'violations']
[0.02, u'vladimir']
[0.02, u'yugoslav']
[0.02, u'\u0432\u0456\u0434\u0434\u0456\u043b']
[0.01, u'1069']
[0.01, u'15']
[0.01, u'265']
[0.01, u'266']
[0.01, u'280']
[0.01, u'28883']
[0.01, u'30613']
[0.01, u'716']
[0.01, u'80']
[0.01, u'82']
[0.01, u'85']
[0.01, u'abductions']
[0.01, u'abusers']
[0.01, u'admission']
[0.01, u'algeria']
[0.01, u'arms']
[0.01, u'ascertain']
[0.01, u'aslakhanova']
[0.01, u'attacker']
[0.01, u'authenticity']
[0.01, u'avoidably']
[0.01, u'backed']
[0.01, u'belgium']
[0.01, u'birth']
[0.01, u'blankets']
[0.01, u'burial']
[0.01, u'bury']
[0.01, u'butkevych']
[0.01, u'cahuas']
[0.01, u'calls']
[0.01, u'camouflage']
[0.01, u'carrier']
[0.01, u'cases']
[0.01, u'characterisation']
[0.01, u'charged']
[0.01, u'cis']
[0.01, u'citizenship']
[0.01, u'claimant']
[0.01, u'cold']
[0.01, u'collusion']
[0.01, u'community']
[0.01, u'compatibility']
[0.01, u'completely']
[0.01, u'condoning']
[0.01, u'confronted']
[0.01, u'conjugal']
[0.01, u'consequence']
[0.01, u'constitute']
[0.01, u'content']
[0.01, u'contrast']
[0.01, u'contusion']
[0.01, u'converted']
[0.01, u'courtyard']
[0.01, u'cremona']
[0.01, u'crucial']
[0.01, u'currency']
[0.01, u'daughter']
[0.01, u'deem']
[0.01, u'defects']
[0.01, u'describing']
[0.01, u'designate']
[0.01, u'detachment']
[0.01, u'diet']
[0.01, u'disabilities']
[0.01, u'disciplinary']
[0.01, u'disclose']
[0.01, u'dismiss']
[0.01, u'dismisses']
[0.01, u'dissuasive']
[0.01, u'distinct']
[0.01, u'distinction']
[0.01, u'dollars']
[0.01, u'drafted']
[0.01, u'dumitru']
[0.01, u'dwellings']
[0.01, u'elementary']
[0.01, u'enjoyed']
[0.01, u'ensuing']
[0.01, u'envelope']
[0.01, u'envisage']
[0.01, u'eremia']
[0.01, u'essentially']
[0.01, u'evaluations']
[0.01, u'evict']
[0.01, u'exacerbated']
[0.01, u'exceptional']
[0.01, u'expenses']
[0.01, u'experienced']
[0.01, u'expression']
[0.01, u'facilities']
[0.01, u'federal']
[0.01, u'finally']
[0.01, u'food']
[0.01, u'forcefully']
[0.01, u'forwarded']
[0.01, u'functional']
[0.01, u'george']
[0.01, u'giving']
[0.01, u'haematoma']
[0.01, u'harutyunyan']
[0.01, u'helmets']
[0.01, u'hepatitis']
[0.01, u'hygiene']
[0.01, u'illness']
[0.01, u'illusory']
[0.01, u'incoming']
[0.01, u'incrimination']
[0.01, u'inevitable']
[0.01, u'infectious']
[0.01, u'inflammation']
[0.01, u'inherently']
[0.01, u'injuring']
[0.01, u'injustice']
[0.01, u'inquiries']
[0.01, u'insufficiency']
[0.01, u'intellectually']
[0.01, u'intense']
[0.01, u'interpersonal']
[0.01, u'involves']
[0.01, u'irreducible']
[0.01, u'isayeva']
[0.01, u'karadjova']
[0.01, u'keller']
[0.01, u'kilograms']
[0.01, u'knee']
[0.01, u'ko\u0161ice']
[0.01, u'k\u0131rklareli']
[0.01, u'labzov']
[0.01, u'lacking']
[0.01, u'lech']
[0.01, u'liberties']
[0.01, u'ligation']
[0.01, u'limit']
[0.01, u'logistical']
[0.01, u'lung']
[0.01, u'lutkovska']
[0.01, u'maintain']
[0.01, u'maintaining']
[0.01, u'marks']
[0.01, u'marriage']
[0.01, u'master']
[0.01, u'mdl']
[0.01, u'medical']
[0.01, u'medications']
[0.01, u'mehmet']
[0.01, u'met']
[0.01, u'migrations\xf6verdomstolen']
[0.01, u'mijovi\u0107']
[0.01, u'mobility']
[0.01, u'moldovan']
[0.01, u'morals']
[0.01, u'mularoni']
[0.01, u'municipalities']
[0.01, u'musia\u0142']
[0.01, u'necessitated']
[0.01, u'negatively']
[0.01, u'nephew']
[0.01, u'notably']
[0.01, u'november']
[0.01, u'objective']
[0.01, u'obligation']
[0.01, u'obliges']
[0.01, u'offered']
[0.01, u'ogden']
[0.01, u'okr\u0119gowy']
[0.01, u'opening']
[0.01, u'ophthalmologist']
[0.01, u'orchowski']
[0.01, u'overpopulation']
[0.01, u'p1']
[0.01, u'paladi']
[0.01, u'palpation']
[0.01, u'paul']
[0.01, u'payable']
[0.01, u'phenomena']
[0.01, u'postponed']
[0.01, u'practical']
[0.01, u'prescribed']
[0.01, u'prevent']
[0.01, u'prevention']
[0.01, u'priorities']
[0.01, u'prosecutor']
[0.01, u'prosecutorial']
[0.01, u'protective']
[0.01, u'provides']
[0.01, u'provoked']
[0.01, u'psychotic']
[0.01, u'qualified']
[0.01, u'questioning']
[0.01, u'rarely']
[0.01, u'ratified']
[0.01, u'record']
[0.01, u'regular']
[0.01, u'reimbursed']
[0.01, u'reiterates']
[0.01, u'remains']
[0.01, u'replace']
[0.01, u'resisting']
[0.01, u'resources']
[0.01, u'restraint']
[0.01, u'results']
[0.01, u'retention']
[0.01, u'revealed']
[0.01, u'ruslan']
[0.01, u'sally']
[0.01, u'sarban']
[0.01, u'secrecy']
[0.01, u'sections']
[0.01, u'seek']
[0.01, u'sent']
[0.01, u'sentenced']
[0.01, u'separately']
[0.01, u'sides']
[0.01, u'single']
[0.01, u'situation']
[0.01, u'societies']
[0.01, u'soiled']
[0.01, u'sources']
[0.01, u'spasms']
[0.01, u'specialis']
[0.01, u'specialist']
[0.01, u'stabilised']
[0.01, u'standard']
[0.01, u'stop']
[0.01, u'studies']
[0.01, u'suicidal']
[0.01, u'supported']
[0.01, u'suspensive']
[0.01, u'tangible']
[0.01, u'temporal']
[0.01, u'testify']
[0.01, u'tidy']
[0.01, u'tiesa']
[0.01, u'toiletries']
[0.01, u'traffic']
[0.01, u'trauma']
[0.01, u'uah']
[0.01, u'uaz']
[0.01, u'unacceptable']
[0.01, u'unequivocally']
[0.01, u'unjustifiably']
[0.01, u'unrelated']
[0.01, u'unrestricted']
[0.01, u'validity']
[0.01, u'valsts']
[0.01, u'varied']
[0.01, u'version']
[0.01, u'victims']
[0.01, u'warsaw']
[0.01, u'wheelchair']
[0.01, u'witnesses']
[0.01, u'wording']
[0.01, u'wrote']
[0.01, u'yakovenko']
[0.01, u'\u0142atak']
